http://movie.douban.com/subject/4917905/	宫
(3星)	 四爷痛跟着痛，四爷哭跟着泪，让人心疼的孩子啊，一个从来没得到过爱，并且不知道怎么去爱的孩子。于妈是脑子进水了么，妄想改变历史？？            
(1星)	 围观传说中于妈的手笔            
(4星)	None
(2星)	 穿越流星花园。。。            
(NA)	 被迫听完了全剧。。。            
(3星)	 其实我没有看完诶.只不过不忍心看虐的部分了.其实主题曲还是很喜欢的诶.            
(3星)	 哎哟 真雷。哈哈            
(2星)	 我用2倍机器人说话的速度看完了...该骂的我都在步步的评论里骂了 于妈真是最失败的编剧啊 没有之一!!不过14那个酱油还是很可爱的..            
(1星)	 百闻不如一见的雷据，哇哈哈，雷的让人取笑无力，到是璞的感觉常常有= =            
(2星)	 演员们是刻意长的不很出众么？感觉最漂亮的就是那个香港的曾经演过驼枪师姐的那个美女，虽然有点老了；别跟我说剧情，我已经忘记这奇怪的剧情了！            
(3星)	 结局真没劲            
(NA)	 为了看泉哥就看了第一集前五分钟…果然泉哥才是我真爱( # ▽ # )            
(4星)	 嘻嘻 八阿哥            
(4星)	 好吧我恶俗的看完了，哎呀八阿哥好可爱好可爱啊！！！！！！！！            
(4星)	 看了发现是我的菜，好看            
(5星)	 我说的有一个天平男就是值得 八爷            
(NA)	 太狗血了！！！边看边笑！编剧吃屎的。不过冯绍峰好帅，，就是太老了，国内没有年轻的帅哥了嘛嘛嘛，，不过还是好爱啊，哈哈哈             
(NA)	 很多人喜欢杨幂why啊？不觉得她下巴别扭吗？还有丫穿时空的那段那姿势，还带后踢腿的，以为自己是美少女战士吗哈哈哈哈哈~OK，今天就是来粉刺人玩儿的。             
(3星)	 无论如何。。。这部剧红了火了不是吗？！！！！！！狗血剧情不算！！！！演技搞笑不算！！！！我就是很喜欢穿越剧嘛！！！伦家看的第一部穿越剧是张庭的 穿越时空的爱恋  内门肯定知道不是嘛？！！！！！！！！无法超越！！！我至少看了5遍。。。            
(2星)	 剧情天雷滚滚，漏洞百出，好在男女主讨巧。本来就是一娱乐片，何必较真。冯绍峰算是本色演出吧~~~            
(2星)	 一开始就没打算看，等到看了以后才发现我先前的决定是正确的。            
(5星)	 一个字“正”，配合微博@斯库里的吐槽更正！            
(NA)	 我更喜欢八阿哥，慢慢的也喜欢上四阿哥，反正从以前的瑞丽开始到现在，我也不喜欢杨幂。处女座，讨厌死了            
(NA)	 冯绍峰            
(2星)	 纯粹是因为看美女素言            
(1星)	 最最傻x的一部片子，那些打五星和四星的人，你们是真的没看过清穿吗？没吃过猪肉也看过猪跑吧~~就算是普通的偶像剧也不带这样脑残的啊！！！            
(NA)	 最后我又变成了八阿哥党~~好吧，没办法~~最后一集八阿哥从宗人府出来的时候，俺哭的稀里哗啦的，唉~~            
(4星)	 八阿哥才是阿奇那吧            
(5星)	 完美情人八阿哥呀            
(NA)	 我只是想知道这个要怎么拍续集呀...=  =难不成八哥的现代生活???!            
(3星)	 只能说 编剧在现实里应该也是个聪明却不懂礼貌的人吧。。。            
(3星)	 大陆难得出一部让我能够听下去的偶像剧 还可以吧            
(2星)	 穿越拍成连续剧，这不是第一，《寻秦记》才牛逼。《宫》的演员演技太差了，情节也有多处不合逻辑，比起网上的历史穿越小说逊色许多。唉，电视剧始终不如书。            
(3星)	 我为什么会看这么傻逼的电视剧呢.不过看都看了,还要给别人一星就太坏了!!谁让我要看!!!!            
(NA)	 想给那个女猪脚两巴掌            
(3星)	 咋说呢，也挺雷人的……富二代流星花园儿一样的穿越生活？也就这么个~            
(2星)	 哈哈哈我看成“清穿一丸子夺嫡”虽然剧情很雷人很抄袭很sb但是佟利亚还是很美的嘛            
(1星)	 老子本来想看的，结果看到第五集实在是看不下去了，那个男主四阿哥你能再丑点么！！！！！！！！！！！！！            
(2星)	 流星御花园            
(2星)	 剧情好瞎，但是演员养眼啊            
(NA)	 现在看的两部电视剧都是冯绍峰啊啊啊！然后猛然发现美人心机里蛮喜欢的刘章也是他演的诶！            
(NA)	 我就是喜欢雍正            
(NA)	 瞎了。。。            
(1星)	 每次湖南台的自制剧我都会专为找雷去看，还是被这部电视剧给雷到言语不能！！            
(3星)	 刚看完，一部戏，喷子们别太认真了，杨幂比你们很多人都要好看，虽然比不金泰熙。            
(1星)	 傻逼的底限            
(2星)	 无不无聊            
(3星)	 八阿哥，我穿越了            
(1星)	 一般电视剧我打三星是属于好看的，这个没法儿认真看，编剧是傻逼，导演更傻逼，很多情节属于想让它发生它就发生了，完全没有起承转合，演员的性格更是可以随着剧情发展需要随便可以改变的，竟然能让我看一部片能看出无耻感。同样一个编剧，美人心计比这个强多了，真是太令人费解了。            
(NA)	 201102            
(2星)	 杨幂当配角 喜欢，当主角后 越看越没意思了。喜欢薛少锋在 美人心计中的 六章。这里面不好看。装嫩有点儿            
(3星)	 内容苍白            
(1星)	 一*给女主角，尽管是个2b剧里的s13女主，长得好看就是资本啊！            
(3星)	 一边被雷一边看完,自己都觉得自己十分犯贱.. = =            
(2星)	 太扯了！            
(3星)	 我上周末楞是给快进着看完了。。。甚至还找来了步步惊心看 。。。少女心猛的人拴不住自个儿了            
(3星)	 上班陪看 挺解闷儿            
(NA)	 抄袭界的奇葩！            
(3星)	 好歹是看完了            
(3星)	 杨幂就是个古代人吧，戴个MP3也不像现代人。这部剧，就是一个古代人从现代穿越回了古代。            
(4星)	 天雷滚滚，但求一乐            
(3星)	 从此我成了八爷党            
(NA)	 ………………和老公看的好开心☆            
(1星)	 梳辫子的花样男子....狗血的编剧啊啊啊啊            
(3星)	 最后一集看起来还很激动的！！只因为在人群中多看了你一眼啊···一眼！            
(3星)	 神奇的电视剧年年有~~~八阿哥笑起来真好看~~~            
(4星)	 还是喜欢看穿越，浮世生活中，给自己预留的美梦。希望有一天能美梦成真。。            
(1星)	 “脚疼，心就没那么疼了！”  胤禛真是太有才了！            
(NA)	 道明八和川菜 以及那不着边的花泽四 雷剧啊 流星御花园啊。而且偶觉滴金枝 素言 凝香格格都比那晴川童鞋的变形脸好看呐。            
(1星)	 若干个通宵无趣就看了。冯绍峰看上杨幂，就像汪小菲看上大S一样让人想不通。。印象深刻的只剩早前空巷子让我惊艳了一下的佟丽娅了。难以想象这部剧也出自美人心计的编剧之手。。            
(3星)	 我竟然寒假每天晚上半夜特欢乐的把这个电视看完了!! 就是觉得最后八阿哥穿回去了 留下九阿哥好可怜= = 肿么不一并把九阿哥带回去 反正都已经不靠谱了╮(╯▽╰)╭            
(3星)	 主要是看八哥~            
(2星)	 穿越穿得真离谱，我看的是目的是当别人骂它是才能找到共同话题。            
(3星)	 俗是俗 不过很好打发无聊时间            
(2星)	 我最喜欢男一号曾哥了 他长得像杨幂 特别好看~~            
(1星)	 自插狗眼。。。            
(3星)	 向流星花园致敬！！！！！！！十三阿哥的妈妈是林黛玉！！！            
(2星)	 八阿哥神马的…晴川啊~            
(NA)	 剧情不连贯，几乎每个角色都很矛盾，杨幂演技是真心的差。冯绍峰亮点~~~            
(NA)	 噗...            
(4星)	 俗话说 得手后就不好玩了 所以该吊胃口时就别干别的 虽然狐小幂看起来刁蛮 但我觉得演得还蛮好看 我要是男人也会喜欢上她吧 不放开你的手 一起去往回家的路上            
(3星)	 。。。。。            
(1星)	 狗血无常识无历史，于妈你还敢说你是查了资料的？你还能再脑残点么？            
(2星)	 敢编得再瞎一点吗？            
(1星)	 我居然断断续续地看了。老九，老十三和老十四还算帅。素言真漂亮啊。done            
(1星)	 一星太多            
(3星)	 呼。。。。。老八~            
(3星)	 芒果继续尝试的作品，不过还是烂芒果，不够又是全国收视第一，引起大范围讨论，芒果的推广不是盖的。穿越版的一起来看流星雨~~台词和剧本都很不成熟~~P.S 佟丽娅真好看~            
(3星)	 消遣看看还行            
(3星)	 勉强3星，倒是春节无聊时的伴儿了，网上不容易找播出还是挺烦的。流星花园啊流星花园。            
(1星)	 晋江的清穿文都哭了            
(NA)	 八哥不是鹦鹉　            
(NA)	 2，你怎么又和B混在一起了。            
(2星)	 以为是部喜剧想搞笑一下~不料竟是部煽情戏啊~狗血~            
(3星)	 1、向流星花园致敬！如果用这个当流星花园的翻拍比那啥一起来看流星雨强多了。2、雷片。但这片勾起了姐的八卦欲，杨幂和冯绍峰在一起吧！            
(NA)	 雷倒，完全是YY之作啊            
(3星)	 随便看看，打发时间            
(NA)	 这剧这么傻逼微薄还火的不行现在娃的智商都咋了还是我老了            
(2星)	 好欢乐~            
(3星)	 流星御花园~            
(4星)	 终于被拍成了电视剧，终于我也看了，这种剧一看就想马上看完，感觉就是八爷党拍的，拍的八爷多好啊，演老四真是杯具啊！如果是TVB拍会拍成什么样呢。            
(4星)	 何必那么严苛。我觉得挺好看。            
(NA)	 陪娘亲看的  其他不用我多说了  大家都懂            
