http://movie.douban.com/subject/4707205/	爱情公寓2
(2星)	 主演一个赛着一个明星脸（萧蔷+蔡明；好人版周杰伦；幼齿版张雨琦；丁当+李小璐；王皓+佟大为+小钟），客串很吸引眼球虽然意义不大。yy大片那部分还看得我挺happy的            
(5星)	 D            
(3星)	 没第一季给力，更替的两个演员不咋滴，没看完，无所谓了。 update:尽管有借鉴美剧之风，但依旧精彩，只觉得唐悠悠这个角色就是个跑龙套的            
(5星)	 我选B...果真是金牛...            
(4星)	 大型国产山寨喜剧            
(3星)	 倒是不难看，不过各种既视感也不怎么舒服……            
(4星)	 虽然结局。。。。            
(3星)	 故事严重退化，很多都是为了笑而笑。            
(NA)	 还挺搞笑的            
(4星)	 国产how i met your mother            
(4星)	 觉得不如第一季，不过还是很期待能够有第三、第四、第五季，有些演员一路走来很是喜欢，希望可以像《老友记》那样拍十年。            
(3星)	 没有第一部好。            
(3星)	 我还是喜欢第一季两姑娘= =那个张伟看起来也很错其。。。可是关谷君变帅了= =            
(4星)	 笑屎了XD 秦羽墨很可爱呢~张伟就一天然呆哈！            
(4星)	 结局是怎么回事儿？曾小贤和胡一菲到底在一起了么？            
(4星)	 感觉没有第一季好 不过还是挺逗的~            
(3星)	 虽然很多抄袭 但是还是可乐 最吸引我的是可以一边干别的一边听，不用看字幕，唉，听力不好真悲哀            
(NA)	 看了一半 没看下去 就记得好男人曾小贤什么的            
(NA)	 很搞笑啊             
(3星)	 主线不明扣一星，剧情“借鉴”严重扣一星，植入广告太多扣一星，但两集大结局致敬优秀加一星。给三星。            
(4星)	 这个结局还真是... 闲哥你要撑住啊！            
(4星)	 略逊前一部。            
(4星)	 有出彩。但没有美嘉像少点东西。而且开始学会植入广告了。            
(4星)	 曾小贤，胡一菲，你们在一起吧！            
(3星)	 没第一季好看啊~~            
(5星)	 我从曾老师身上看到了星爷的影子！            
(1星)	 挺好笑的，但還是不能容忍抄襲。            
(5星)	 = =为什么要抄生活大爆炸。            
(3星)	 把秦羽墨的戏份全部删掉就好了            
(4星)	 一部广告植入得不烦人的佳作，一部把网络和电视剧互动的产品。并采用了大量电影中的片段反串，分镜头讲故事，开放式结局，续集由你决定，引导观众入住网上爱情公寓，赞！            
(5星)	 画面比第一季华丽 笑点雷电更多可惜展博士和婉瑜不在了！            
(NA)	 内个……说实话挺搞笑的            
(3星)	 @结局 这TM也可以？！            
(4星)	 依然那么好玩            
(3星)	 帅哥靓女 看了一两集 笑点类型基本雷同 看多了会乏味            
(5星)	 戳人笑点太厉害了~            
(5星)	 矮油看了爱情公寓后我做梦终于不苦逼了。。。。            
(NA)	 关谷真是个好孩子 ps我说 最近很多人说我像一菲....            
(5星)	 部分笑点还是不错的，还有漂亮的男男女女            
(4星)	 不管怎么说我是真觉得好笑。。            
(4星)	 虽然模仿 friends 和生活大爆炸，但还是拍的不错的存档什么的好有爱~羽墨虽然被批得一无是处，但是很喜欢最后她和子乔在吧台聊年轻论那一段~background music also nice            
(5星)	 啊啊啊啊啊哈！我笑点很高的好~不~好！！！哈哈哈！            
(5星)	 好看啊~就是少中天的戏份好少~            
(3星)	 那个什么羽墨实在不给力。长相就算了。演技还。。。            
(4星)	 你选B还是选D，选金钱还是爱人。            
(4星)	 少了美嘉展播宛瑜没有第一部好看            
(5星)	 很不错。。值得鼓励            
(3星)	 越来越像《大电影》的电视剧版，一集一个山寨电影啊！            
(5星)	 太有爱了。            
(2星)	 弃 新女猪都好恶心            
(3星)	 当然没第一季好看，还没了展博！！            
(NA)	 脸妹你小声点笑好嘛= =            
(2星)	 话说我一同学在这里面跑龙套才看的～完全笑不出来==            
(5星)	 虽然各种抄袭，各种老段子，但我还是挺喜欢的，喜欢好男人曾小贤。            
(3星)	 新演员做作！！做作！！！没有美嘉啥子都不是嘤嘤嘤嘤一菲和小贤还没整明白嘤嘤嘤嘤！！！！！好失望嘤嘤嘤嘤！！！！            
(4星)	 第二部比第一部好看耶~~主要是每个人物的性格更特色鲜明些            
(4星)	 曾小贤啊.~~~            
(3星)	 美佳宛瑜。。。            
(5星)	 好么也是要出电影版就对了~！            
(5星)	 最后居然很感动……虽然一路都被冠上“抄袭”之名，但娱乐何必较真呢？            
(4星)	 看到第20集结局我崩溃了，还搞互动式编剧啊。。。。稍逊第一季，但还是很搞笑嘀～            
(5星)	 不是红色的，不是古装的。演员我喜欢 只是笑点还是很多模仿痕迹..            
(NA)	 今天在家无聊按电视看到 还不错诶            
(5星)	 喜欢小贤，期待爱三！等，永远是最痛苦的时光~            
(4星)	 冬日里的暖 黑暗中的光啊~~~~~~好像它模仿了很多剧，可是又有自己的独特之处，给我带来好多快乐！！！！！！！            
(4星)	 没有失望，很轻松~            
(4星)	 同志们拍得很认真，诚意足够，看好呦~            
(5星)	 好看死了哈哈哈哈~赶快出第三季啊第三季！！！！            
(5星)	 赶紧出续集~~~~~~~~~~~            
(4星)	 没到四星，但是又不想给三星。            
(3星)	 模仿美剧。            
(5星)	 我我我我竟然觉得，比1编的好            
(4星)	 finally……看电视剧太花时间了……            
(5星)	 geilivable！！！！  来吧！剧场版！！！            
(5星)	 一贯的搞笑，但是我十分怀念美嘉宛俞展博。ps：关谷的新造型很……纠结。子乔各种西装衬衫。            
(5星)	 一如既往的给力啊！            
(4星)	 哈皮！发自内心的爱上了这群人，支持曾老师！            
(5星)	 就算是抄得也看得很开心 很久没看情景喜剧了 正中下怀 很多东西都是网民才懂的效果 其中几集真的是从头笑到尾 自武林外传之后 终于又找回些情景喜剧的乐趣啦 （当然生活大爆炸除外） 贱人曾！！期待第三季。。虽然没看过第一季 不知道当初有多惊艳。。            
(4星)	 胡一菲还是一如既往的很给力！            
(5星)	 笑死爹了= =            
(5星)	 里面几个颇有哲理的句子，让人笑而后思。            
(5星)	 一开始就笑死了~喜欢!            
(5星)	 曾小贤。            
(4星)	 没有第一部好看，但是曾小贤和一菲还是很给力，曾老师真是好男人            
(4星)	 没有美嘉!扣一星！！！！！！！！不过还是蛮搞的 哈哈            
(4星)	 有些所谓的温情桥段实在觉得做作            
(4星)	 依旧爱你，不过我很想美嘉            
(5星)	 再接再厉            
(NA)	 。            
(5星)	 好男人就是我。            
(NA)	 一菲姐姐最喜欢你！            
(4星)	 这个已经有了么            
(4星)	 开始抄生活大爆炸啦！！！            
(3星)	 没第一部好 看到第5集  弃之            
(5星)	 选B还是选D            
(4星)	 几位新人的加入，让我对剧情的发展有些无感。看到美嘉离开，看到展博和宛瑜离开，多少令我有些落寞。对雨墨不感冒，对张伟更加厌烦，于是在这些角色中感受到一菲强大小宇宙的同时，也开始慢慢地喜欢上这个外表强大、内心细腻柔弱的姑娘。原本对贱人曾小贤依然无感，却在片子的最后开始去相信一些东西。            
(4星)	 在最后一幕前，很有给五星的冲动。            
(5星)	 ( ^_^ )不错            
(5星)	 抄也罢。我还是很开心。两季了，两个人还是没在一起。一菲在楚楚可怜的时候，真得非常动人。如果我可以决定走向，我希望他在答题前，当着摄像头，问一菲，是否愿意作他女朋友。再答正确答案。            
(5星)	 毫不吝啬地给这样有诚意的国产剧五星.张伟演的太用力,雨墨太做作.相较而言比较喜欢新加的悠悠.最后一集结尾结得好棒,第三季快点来吧.            
(4星)	 喜忧参半的一季，整体氛围不如第一，部分内容强过第一，还是打个平均分吧。小贤一菲这对萌翻，关谷和悠悠可以接受，子乔没有美嘉瞬间变弱，羽墨没特色，张伟设定不讨喜——希望第三季旧人回归……            
(4星)	 为什么要找邓家佳，关谷可能对着美嘉一季没感觉，扭头看到她就两眼放光吗？！导演什么眼光。。。羽墨更让人崩溃，怎么能那么呆，浪费了这么好的名字。。。            
(4星)	 B or D ?            
(4星)	 最后一段挺好啊。            
(NA)	 抄就抄呗 反正挺逗的            
(5星)	 有意思            
(5星)	 还蛮好笑的 虽然很多桥段来自网上或者抄袭            
(4星)	 没有第一季好看，最喜欢胡一菲。            
(4星)	 新人物比较鸡肋，有几处叙事手法太牛逼必然是抄袭（……嘛消遣时间向，认真了你就输了。结局显而易见不是开放式的。            
(3星)	 觉得没有一好看。大家觉得很好笑的那个智力问答我也觉得不好笑，因为以前听过。或者是我笑点变高            
(4星)	 显然没有1好看，可是还是挺期待3，B or D？你说呢            
(5星)	 关谷增口耐~~~            
(4星)	 明显没有第一季好，羽墨的演技不敢恭维，有不少情节过于无厘头了            
(3星)	 编剧对流行游戏电影和网上的端子还是蛮熟悉的，总体还过得去            
(5星)	 喜欢这群妖孽~~            
(5星)	 挺喜感的，没事窝在被窝里看很有乐趣。。。就是结局太坑爹啊！！！！            
