http://movie.douban.com/subject/1395471/	实习医生格蕾 Grey's Anatomy
(5星)	 医疗剧神马的最喜欢了……整个一被治愈的宽粉泪的大烧饼……            
(5星)	  一个字 吊乱            
(5星)	 超爱！！！            
(3星)	 一群医生谈恋爱。            
(5星)	 我还没放弃啊            
(4星)	 不錯。            
(4星)	 除了混搭睡觉，也为每个人感动。            
(NA)	 3            
(5星)	 最爱的美剧No.1            
(4星)	 唏嘘            
(5星)	 正在追 使劲追！            
(5星)	 饱含热泪 满怀激情= =            
(5星)	 杨好可爱            
(4星)	 喜欢～挺励志的～            
(3星)	 I feel boring,just individual opinion.            
(5星)	 还有什么日子比生病的时候更适合看这个？            
(5星)	 看第一集泪水止不住，越看越没劲            
(2星)	 看到第二季的最后一集就再也看不下去了。伊兹的自私让我最终放弃了这部电视剧。。后面还行。            
(NA)	 这电视剧是标题党。            
(5星)	 经典            
(4星)	 很多事情都在我们掌握之中，却仍然有很多事情我们无法预料。记住了一句话：我们犯错总比不尝试好。            
(NA)	 看到第六季了，我发现美剧的通病就是关系就像排列组合。。。            
(3星)	 start in 2009.            
(4星)	 不喜欢Derek和Grey。。。OTZ……            
(5星)	 我去！第一季结局好狗血。            
(NA)	 I know I&#39;m broken            
(4星)	 拍的很不错，人物设置很好~尤其喜欢开头的那个片段，高跟鞋和手术刀。            
(NA)	 前三季比后面的好。典型的美剧。越往后越水。            
(5星)	 的确比起house来更像言情剧。。。尤其是最后一集的结尾够狗血了。配乐不错。            
(4星)	 消磨时间不错。            
(NA)	 刚看完第一季            
(4星)	 我看到第五季，那个&#34;谁&#34;死了之后 (还是没有来着？忘了....) ，我也彻底看腻了这剧 (倒不是有多喜欢他) ，也就没有再继续了。            
(4星)	 有那么点小温情。            
(3星)	 其实每个人物都很喜欢，关于生和死的对话也都很有意义            
(5星)	 很人性的一部剧~            
(NA)	 结束了第一季，啊，看剧集耽误了很多我看电影的时间！进了2011年，明显被CJM带坏了，才看了一部电影……            
(4星)	 看着很轻松            
(5星)	 少有值得看六季的美剧。            
(5星)	 慢慢看吧。一共7季呢。            
(5星)	 比想象中的要好，几乎一口气看完第一季~接着看第二季~~            
(NA)	 话唠剧，&#34;排列组合&#34;剧，闷剧，但是却很适合现在拿来重看。            
(5星)	 我果然还是爱医疗剧。            
(4星)	 融化了啊融化了......这部剧应该改名叫格雷的融化..........................这笑容谁能抵制啊.............................so cute................作为一个叔控 我表示很幸福很满足            
(5星)	 CB的鼻祖～            
(5星)	 很喜欢            
(5星)	 每集都看到落泪。我想你们啊。            
(4星)	 克里斯丁娜·杨，喜欢            
(5星)	 翻译乱来，练听力            
(4星)	 每当抱怨自己职业辛苦的时候想想外科医生们总会有莫名的安慰            
(4星)	 喜欢这妞。            
(1星)	 忍着看完了第二季，把下好的第三季第四季第五季都给删了～角色太不能理解了～都是强迫症么！            
(4星)	 小感动小幽默小哲理~~很生活。            
(4星)	 第四季就不想看了            
(4星)	 为什么第一季只有9集呢。            
(4星)	 我容易嘛，几天之内又扫完一部电视剧。            
(5星)	 我爱死杨了！            
(5星)	 世界上最好看的肥皂剧。            
(4星)	 比较好看的一部美剧 可能跟我喜欢制服有关~~哈哈~            
(4星)	 George很不错            
(3星)	 一群老年人的偶像剧。            
(4星)	 女猪不好看，不喜欢困难空洞的眼神像白内障一样            
(5星)	 医疗剧大爱  不过无奈对house无爱= =            
(5星)	 刚开始看的时候没感觉，越看越有意思了            
(3星)	 比较假。            
(4星)	 讨厌大脸皮包骨娘。狗屎一样的破烂感情戏。除此以外都很好看。            
(5星)	 精彩之极！            
(4星)	 I miss burke，不准备追第七季了            
(NA)	 一            
(NA)	 Alax,ur the best...            
(4星)	 其实我不太喜欢这个套路···            
(5星)	 喜欢 好看~            
(2星)	 难看难看难看            
(5星)	 好多人物，好复杂，但是好片。            
(NA)	 M小姐~。英文不難。            
(4星)	 不正常的人们混在一起组成了整个医疗内部的互乱私通。啧啧。            
(5星)	 超感动的            
(4星)	 连着看了七天，在寝室里，我是当不了医生的  每次我都害怕的丢下耳机  我是真的害怕      而现在，就在刚刚 我终于finish了  天亮眼睛一定会肿  我需要睡觉了            
(5星)	 时隔三年，终于出完第六季。继续看！            
(4星)	 好看好看～            
(4星)	 林忆莲也去演美剧了……            
(5星)	 不愧为艾美奖得主！            
(5星)	 音乐很好 别的还得继续看下去才知道~~            
(5星)	 前四季完美，第五季开始suck            
(4星)	 原来我fancy医学啊            
(4星)	 derek is awesome            
(5星)	 这个暑假我果然WL了            
(4星)	 我爱看血淋淋的手术过程            
(4星)	
(5星)	 我在人生非常颓非常衰的时候才愿意看美剧            
(5星)	 第一季还不错~ 就怕后面剧情越来越狗血            
(5星)	 Mcdreamy这一季很迷人。。。            
(4星)	 红得有理            
(5星)	 追到了第六季，欲罢不能。            
(5星)	 不错~            
(1星)	 告诉我到底哪里好看了            
(4星)	 但是还是觉得那个yang长的太难看了，幸好是个韩国人            
(4星)	 关于医院的故事总是有趣。可惜Burke走得太早了            
(NA)	 六            
(5星)	 看了几集，有点乱睡觉，但是剧情挺好的            
(5星)	 我爱这个~\(≧▽≦)/~啦啦啦            
(5星)	 下了个100多MB的 看的我要吐了             
(4星)	 狗血---第一定义；你大点再看吧--姐姐说            
(5星)	 太多的感悟与感动。            
(4星)	 Burktina!            
(4星)	 我最喜欢小娘炮 O&#39;MALLY            
(5星)	 从Burke到Alex            
(5星)	 音乐很好听~~            
(1星)	 老友记我放弃了2次，第三次总算入戏，可是这个真的介么弱得剧情，达嚒。            
(4星)	 恩 挺好~！            
(4星)	 琼瑶剧就琼瑶剧吧，还是不错的            
(3星)	 这个是纠结剧的典范！            
(NA)	 早弃了            
(5星)	 最喜欢的美剧之一，第一季最精彩，让人有生活的勇气和活力，内心很坚强。惯性关注。第六季结束得太暴力了，抗议！            
(5星)	 I like derek!            
(5星)	 目前最爱的美剧            
(5星)	 相当好看啊~~~~~            
(3星)	 套用某网友一句话：那些make love 完甩头看一眼pagen的走路风一样的男子女子。总算看完六季，还是期待我的 Desperated Housewives             
(4星)	 恶心的女主角            
(4星)	 两位主角的声线都很迷人            
(5星)	 超爱            
(NA)	 挑战一下...            
(NA)	 剧慌，于是一些经典的都补起来            
(5星)	 看完这个去做世博志愿者~            
(NA)	 片头片尾的独白是精华            
(4星)	 才看第一集就看到heroes里面的那个印度医生            
(5星)	 我觉得就第一季还不错，后面。。。            
(5星)	 名不虚传。            
(5星)	 。。。到后来会跟着剧情哭哭笑笑。。。喜怒很无常。。。。我喜欢Christina.Y            
(5星)	 人性的展现，看了只有温暖。            
(3星)	 不太喜欢。            
(5星)	 第二季最好，非常非常好            
(4星)	 i am too weak to be a surgen; or any other doctor, psychologist, nurse. i just definitely can&#39;t.            
(4星)	 Georgie和Alex两只有暧昧！            
(3星)	 2010, May @ CCTV8            
(5星)	 最爱的美剧！！            
(4星)	 第一季的悬念让人很想继续看下去            
(NA)	 就看了三集 看不下去了- -            
(NA)	 后几季的剧情越编越雷。编剧致力于让SGH的男男女女都有或这或那的relationship。            
(5星)	 各种怪病             
(5星)	 细细的红线            
(5星)	 几个刚工作的年轻人，合租在一个别墅里，每天面对各式各样的新鲜病例，实在是件很吸引人的美剧。            
(5星)	 偏爱严肃题材。            
(5星)	 GREAT            
(3星)	 节奏太快，没发现有什么医疗黑幕！            
(NA)	 我迷医疗剧！            
(5星)	 一口气看完一季，暑假就补这部剧了            
(5星)	 中央8套的配音绝对比碟的字幕翻译强大            
