http://movie.douban.com/subject/4189694/	公主嫁到
(NA)	 看头看尾，只能说TVB果然是省钱有道，还有就是比《宫心计1》有进步。            
(4星)	 俗套的剧情            
(3星)	 欢乐版的宫心计，虽然情节还是很波折，坏人还是一样很坏，但是好人个个都有好结果，半好半坏的也都变成了好人。发现剧情到最后几集变得异常曲折，新的坏人和新的挫折不停出现。还有不得不说一句，那个演佘诗曼小时候也就是演她女儿的那个小妹妹，宫心计里也有她，怎么这么不好看…强烈怀疑这娃有背景            
(3星)	 时隔多年又一次通过电视机断断续续看完了一部电视剧。总共加起来应该看了有7、8集，只要看了大结局就算我这部戏看过了。为了编剧辛苦写的台词加多一颗星。            
(4星)	 很欢乐啊！！！！            
(4星)	 不知不觉看完了。            
(5星)	 好久不见这么热闹的剧集！            
(NA)	 TVB套路喜剧。。。开着也能让人开心。。阿佘现在真是一姐，一年只有一部剧都是热播。。            
(3星)	 陈豪真系好浮夸=.=            
(4星)	 佘诗曼这部戏里 竟然这么好看 翡翠台上周刚重播完 不错不错            
(3星)	 跟了好久..            
(2星)	 哈无聊，我竟然看完了。。。            
(3星)	 国庆我竟然把它看完了。。。            
(NA)	 还蛮好笑的            
(4星)	 追着看才行            
(2星)	 无聊。            
(3星)	 比宫心计强点。。。            
(5星)	 嬉闹间学会真善美 个中道理前半部分有点傻 后半部分让人感受颇深 亲情间的包容 让人感动            
(3星)	 终于看完了……-0-            
(4星)	 打牌那里笑死了·            
(4星)	 比宫心计好看            
(3星)	 你节奏放慢点会死啊。            
(2星)	 放了一集就难再有看下一集的欲望。这种剧还是不要超过20集，tvb的剧集越来越惨不忍睹了。SS比较适合这种恶搞角色。            
(2星)	 公主&amp;銀屏。            
(4星)	 终于看完了            
(3星)	 跟宫心计没法比啊……            
(4星)	 费尽心思搞笑又押韵的台词 编剧应该花了不少心血             
(3星)	 宫心计2            
(2星)	 既然要这么碎，何不干脆拍成情景剧？            
(2星)	 佘诗曼和陈豪搭档好奇怪=  =            
(3星)	 开始看蛮搞笑，越看越觉得吵，演完看完，一个字，累。不过马国明很帅~            
(3星)	 陈豪和佘2个大脸居然还能如此搞笑，TVB的艺员不可小瞧。钟包子一如既往的不入眼，陈法拉和马国明则是让人眼前一亮！谁说马明的古装不好的？不知道是不是有了代理，皮肤都好了很多，看着很舒服，尤其是处理和法拉的感情戏， 很讨喜！和养母的那场哭戏，马明发挥的很好！~~~~~~            
(4星)	 笑死了            
(NA)	 终于完了，无聊到爆 = = 不过最后一集好像有Gary仔一个镜头，毕打帮们擦亮眼睛吧！            
(2星)	 他们只是一群傻×            
(3星)	 雷剧外焦里嫩            
(4星)	 一台大龙凤            
(3星)	 好低b的 我竟然追完了            
(5星)	 华丽宫廷，天伦亲情暖融融，积极向上的力量~~关菊英很大气啊~            
(NA)	 睇几集..鸡皮一地....            
(4星)	 相当欢乐嘅电视剧            
(4星)	 很欢乐            
(NA)	 雷人啊~            
(3星)	 粗制濫造，情節弱智            
(3星)	 瞎看            
(4星)	 我就喜欢看这种 太逗了 最适合擦脸抹油的时候了！            
(3星)	 ……真的没耐心继续看完……            
(3星)	 靓女多            
(3星)	 前面比后面好看。。嘛。。这就是TVB。。            
(4星)	 還行 但能不能不要說兩句話就對對子...            
(NA)	 佘詩曼演的愛情戲都不會讓我感到噁心...反而覺得很可愛            
(3星)	 有点像醉打金枝，也很搞笑，后来公主落难那几场戏又觉得很感动，比较接受这种笑中带泪的戏码，也是原味的港剧，只是不走宫心计这种路线就可以了。            
(3星)	 消遣的片子~狠搞笑             
(4星)	 蛮搞笑的，特别是佘诗曼和陈豪的对手戏            
(3星)	 典型的TVB轻喜剧。。。            
(3星)	 其实也就一般，但不知为什么自己就是在看            
(4星)	 关菊英可爱死了~\(≧▽≦)/~            
(3星)	 打发时间的时候看看还是不错的            
(3星)	 打发时间的无脑欢乐剧            
(4星)	 目前追到第24集，还不错。            
(1星)	 看着陈豪想吐，好多很恶心的搞笑，快进一天看了16集            
(3星)	 是个喜剧            
(3星)	 每次那个金家精神，一拍手就特郁闷不爽。。。            
(2星)	 会长抱小孩的姿势和表情都好贤淑哦（¯﹃¯）            
(3星)	 2010.9.26-10.11 @pps 我是真的不喜欢佘诗曼怎么办。            
(3星)	 直接看大结局啦            
(4星)	 忽然觉得佘诗曼好可爱。            
(4星)	 看了一集，觉得很搞，决定看下去先。看完了终于，还行            
(4星)	 雷- 只有跟小情人才会看这种片子,还乐呵呵的....一部很有教育意义的片子...为什吗这些大道理放到TVB就顺耳很多捏?            
(3星)	 TVB好多烂片，面膜按摩时发声片            
(3星)	 只看了头尾            
(5星)	 不想看了 越来越变态            
(3星)	 逻辑破绽比较多……不过还是比较轻松欢乐的片子            
(3星)	 不好看 看到一半 弃之~            
(3星)	 一群富二代假嗨的故事            
(3星)	 还是那句话，陈豪太丑啦！！            
(3星)	 白开水。            
(3星)	 3+。后面那突厥部分的还蛮好看的。            
(3星)	 2010年8月-9月看的片子。            
(NA)	 终于看完了            
(3星)	 佘诗曼很适合这种刁蛮小女人            
(NA)	 阿佘的当然要看            
(2星)	 说实话。。。真的很无聊。。            
(5星)	 没事打发时间看看的，喜欢陈豪，不过最受不了里面的台词，几乎都押韵的，听的像唱戏的。有点别扭。哈哈            
(2星)	 看了几集就放弃了，tvb堕落了啊            
(3星)	 至少这次是喜剧了            
(3星)	 金家就是一群神经病            
(4星)	 哈哈，有趣有趣            
(3星)	 闹闹腾腾滴，依旧是tvb典型的套路。就是不知为什么，一碰到有“大家庭”的时候。总会有什么家庭精神，家族宣言什么的 － －。冏。tvb呀，也不知道何时能看到进步？或者索性退步到90年代中末期也好。            
(4星)	 very TVB style~            
(4星)	 2天看完32集.. 比宫心计有意思一些..一些搞笑镜头还是蛮有新意滴~ 发现宇文杰果然是马国明之后全剧最帅的啦~~ 原来我还是中意英气俊秀的男人            
(4星)	 很好笑XDDD            
(5星)	 爆笑 幼稚 。。 。。。 。。。。 。。            
(3星)	 有点二            
(2星)	 颇无奈的电视剧。            
(4星)	 关菊英唱的主题曲蛮好听的~            
(3星)	 蛮好笑的~先看着吧~            
(4星)	 很少看电视剧，也是别人说不错。不过说老实话，TVB虽然都是老演员，但是古装戏的确吸引人。很多台词，不会显得平淡无奇，相反，总是能够深入人心。            
(2星)	 这编剧弱的            
(NA)	 很好的片子            
(4星)	 纯粹娱乐。结局无惊喜。            
(2星)	 虽然阵容很强，但这只能说明TVB的编剧们没落了。。。            
(3星)	 阿佘 陈豪都成戏精了            
(2星)	 果真是“二”啊……比闹太套还二。            
(5星)	 喜欢            
(3星)	 金句常有，这次特别多。20集能完的戏，被拍成了32集。            
(2星)	 唔中意。            
(NA)	 纯属练习粤语听力。            
(3星)	 后面没前面好看 我觉得            
(NA)	 我都快不喜欢TVB了......            
(4星)	 港剧的编剧确实多年历练功夫非同一般。            
(3星)	 几搞笑哈            
(5星)	 吵吵架..蛮好的            
(3星)	 陳豪和家好月圓一樣又是體弱多病，不過古裝不及現代裝順眼。劇情是狗血狗血加狗血。。。            
(3星)	 钟嘉欣 陈法拉！            
(3星)	 呵呵 中意里面d金句~~            
(5星)	 非常欢乐的TVB古装剧。每个人物表现都很不错~~~看国语版就没意思了……            
(4星)	 不错的喜剧 每次杯具发生的时间都不会太长~看的不会很纠结 尺度把握的不错 其实韦贵妃最后的表白很感人的 我感动到了...别让她死比较好~还有4姐妹也团结一起了 要是大公主和驸马也回来就更完美了            
(4星)	 有欢快~从三好到四德，老好人做到底.。TVB熟人剧            
(5星)	 恶搞宫心计，TVB度量大咯~恶搞还珠格格，TVBV5咯~            
(4星)	 终于佘诗曼演了一部让自己看上去好看点的戏了。。btw，我现在好后悔没和马国明合影啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊！！！！！            
(4星)	 喜感啊～            
(3星)	 纯粹是消遣用的，演的很夸张，但大团圆的结局总是让人欢喜的。            
(4星)	 傻乐乐，看着开心就行            
(3星)	 刁蛮公主蠢驸马。欢欢喜喜大团圆。            
(5星)	 蛮喜感的！            
(3星)	 好多年的tvb的醉打金枝比这部还有好看。但是，编剧有用心的。            
(2星)	 这么无聊透顶又傻×的剧我居然看完了，，佩服我自己~~~~            
(3星)	 看了三集，弃弃弃            
(3星)	 每个人都是主角，每个人都是配角。总之就是一切都有了跟没有一样。            
(3星)	 越往后剧情越狗血。。。            
(5星)	 太搞笑了 活宝一家~            
(NA)	 为了法拉……            
(2星)	 漏洞百出的戏，很失望~编剧很烂~            
(3星)	 看了三集就腻了            
(4星)	 我不中意happy ending            
(3星)	 不怎么样~很一般！！            
(3星)	 她遇见了一个配得上她的人。            
(3星)	 整个搬家的时光都在看这个...前半部分还是挺搞的...到后面就完全不行了...            
(3星)	 看到有评论写阿佘和阿MO俩人好友夫妻相，像猿，O(∩_∩)O哈哈哈~            
(5星)	 TVB的演员 都是演的悲剧 入得喜剧 出得勾心斗角戏的实力派。什么时候大陆演员也这么有深度 我就美好了            
(4星)	 前半部较有新意，中间开始落入俗套，结尾恢复了点水准。如果压缩到20集至25集，少了那些老桥段也许能更好            
