http://movie.douban.com/subject/5384548/	步步惊心
(4星)	 第一最好不相見，如此才可不相戀。第二最好不相知，如此才可不相思。劉心悠的側福晉，性情寡淡，素雅不沾塵埃。劉雨欣的明玉，濃妝嬌媚，是个厲害角色。KC演起温润如玉的八王爷倒也收放自如。吴奇隆的四爷，冷漠拒人於千里之外，卻也深謀遠慮。劉詩詩前段天地不怕到后期谨小慎微，對演技也是考驗。            
(1星)	 2011年看过最恶心的东西没有之一            
(5星)	 反正是今年连续剧里最好看的了，好像今年也就追过这么一部连续剧哎。            
(4星)	 kc演技太好了，kc十个星啊，那眼神，一看就醉了            
(NA)	 看到一半实在没办法继续下去。很奇怪，配角都很好，唯有女主角很弱。不知是剧本还是演员或是后期剪辑的问题，这个人物性格模糊、前后矛盾，不可信。看到最后，都没办法用一句话来形容她到底是个什么样的人。反倒是那些配角们个个鲜活，就连很小的配角都十分出彩。太多美好的东西放在一个人身上不堪重负            
(3星)	 玛丽苏一统江湖~我觉得片名应该叫《若曦的后宫》，KC扮深情一脸淫笑。            
(3星)	 只看13去了            
(2星)	 刘诗诗脸上的粉都够擀一笼饺子皮儿了            
(4星)	 始终还是喜欢老八，也始终相信他是不离不弃的爱着若曦，至于老四，似乎历史给予的身份让感情多了些复杂的东西。很用心的一套剧，较为忠实原书，演员也很努力，有些画面让我似乎以为要精致过一些电影了。            
(4星)	 我两天里看完了35集谁来吐槽我= =+            
(NA)	 刘诗诗古装还是蛮清丽的 剧情不算太狗血  BTW 不知道为什么 在电视上看的人比在电脑上看的好看很多..             
(4星)	 类别：穿越剧。看后观感：“从别后，忆相逢，几番魂梦与君同。犹恐相逢是梦中。”完结了全剧的情感纠结。            
(4星)	 宫内的勾心斗角比较多，才好看，单纯言情的话这部戏就完了            
(4星)	 没有那个现代结局就可以五星了            
(1星)	 看了一眼,主角真丑            
(1星)	 穿越剧无感……给我一个全民看这个剧的理由好伐？            
(3星)	 连无聊的消遣都不够格 看不下去            
(2星)	 看不下去~步步惊心书无功无过, 但这些主演是完全不行啊~ 刘诗诗撑不起这种女一 KC让人想到江玉郎 出戏...吴奇隆......╮(╯_╰)╭            
(5星)	        其实在这剧出来前我是不怎么看好的，总觉得这样的穿越剧会坑爹，对刘诗诗跟“哇 吴奇隆”的造型都有几分担心，不过看了几集之后感觉很好，角色塑造的很是到位，大大超出我的期望。再对比下那个 宫 宫我只看过一点 补习了一下 想了解为什么很多人不待见（当然待见的人也很多。。。），百度了一下            
(5星)	 虽然最初看片花时也在问这女主谁呀？不靠谱。但几集下来刘诗诗还是符合我心目中的若曦，故事讲的很流畅也很接近小说，就是追剧追的好辛苦。            
(5星)	 很喜欢，比宫好看            
(4星)	 不错啊，为毛那么多人打一星！比宫强很多啊，我这种常年看美剧的人转战国内电视剧。。。            
(5星)	 《步》迷真的没必要老把《宫》稍在嘴边说人家怎么怎么雷的，脑残阶层也是需要娱乐消遣生活的好伐？没有宫，脑残看什么？人家脑子都残了，还看不得芒果台出对他们阶层胃口符合他们逻辑的电视剧看，步迷简直都太没同情心了，太没人性了，统统反省去！！！！            
(4星)	 讨厌            
(5星)	 居然跟着芒果台蹲了半个月 还恶补原著 还是有些值得回味和思考的东西 值得追了            
(5星)	 因为特别喜欢桐华的步步惊心，所以也特别喜欢电视剧版，唐人的电视剧真的做的很精致，赞一个            
(5星)	 这么多黑 那我就登陆下打五星来了            
(5星)	 看一个女人如何游走于皇室            
(NA)	 N年前看过这本书。。。。。好穿越的感觉。。。。            
(5星)	 给一星和二星的都是怎么想的。            
(4星)	 有硬伤有玛丽苏女主有辣么辣么多得广告 但都这不影响追剧吐槽 各款阿哥 任君花痴             
(NA)	 看到第十二集，弃之            
(5星)	 借不到的三寸日光。            
(5星)	 八爷党骄傲路过，不看辫子戏好多年，清穿玛丽苏更是雷中雷，全部被步步给颠覆了            
(4星)	None
(2星)	 宫闱戏不够抢眼，相反喜剧成分颇多。            
(2星)	 看得我格外纠结。            
(2星)	 为了吴奇隆才看下去的，玛丽苏神马的最讨厌了            
(2星)	 清穿女们，姐作为雍粉的时候，你们大概还没开始上历史课吧。这么玛丽苏的烂片，还7.9，托儿真多            
(3星)	 2            
(3星)	 满足了剩女们的意淫妄想            
(3星)	 剧情太单薄            
(NA)	 啧，我终于能标记看完了            
(4星)	 终于跟完了，也终于俗了一把。不过真的很好看，若曦死的时候我哭了。            
(3星)	 不过是打着穿越幌子的清宫爱情戏罢了，根本就不是“穿越剧”。剧情倒是值得一看。更多追看该剧的人，也许看的不是爱情，更不是野史。也许大家只是想知道，一个穿越的人，究竟是在改变历史？还是在创造历史？            
(3星)	 明明就是玛丽苏啊，主题曲基本上每集都要唱一遍了，就是虐恋煽情的路数啊。只不过演员比较养眼而已啊。            
(4星)	 毕竟取材自清穿三座大山之一            
(2星)	 真心的，我第一集就弃了。            
(NA)	 圣母的人生史诗            
(4星)	 剧情架构比《宫锁心玉》要严谨，对紫禁城的压抑感也表现得淋漓尽致，但人物刻画只能算较好，没有达到入木三分的地步~            
(4星)	 阿哥们之间的基情太有爱了 擦我就知道最后两集会哭死            
(3星)	 半死不活的圣母娘娘啊其实是大清第一little three，一开始有被郑嘉颖的眼神秒到诶，后来每集都是哭戏泥马干脆快进了            
(3星)	 女主=玛丽苏            
(4星)	 结局能不能不那么狗血            
(4星)	 最后一集哭惨了……            
(NA)	 －。－            
(4星)	 现代版结局好假喔            
(3星)	 我操，好事都让你占尽了            
(4星)	 最好不见最好不念.　如此才可不恋.----比以往的宫廷戏有很大进步!            
(3星)	 三流爱情剧，看到一半看不下去了，觉得这女的自作聪明，但相当短视，不知道结尾啥样。            
(NA)	 牙疼好伴侣...            
(2星)	 看了几集，实在看不下去了！都怪我不该看完雍正王朝，接着看这片。。。            
(5星)	 终于看完了TAT。。。            
(4星)	 看小说会喜欢四爷，看电视剧会喜欢林更新            
(5星)	 一颗给桐大（够虐！），一颗给众阿哥（四爷你最后哭的够惨，算你一个），一颗给精美细心的配件道具布景，半颗鼓励刘诗诗演技待进步，半颗给各个美丽的配角（贴别是巧慧，原著还原度百分百），最后一颗给自己= =看受虐片不容易啊。。。            
(3星)	 电影比小说好看            
(NA)	 哇堅持不下去了，四阿哥你好萌            
(3星)	 小十三好萌❤            
(3星)	 穿越比不上《寻秦记》，后宫勾心斗角比不上《金枝欲孽》，女主角刘诗诗的小眼睛和克夫相还真不如整容的杨幂。但这样的剧集出现总是能让一大堆的女人打发下时间，意淫男后宫，也算是这样的电视剧存在的价值吧。            
(3星)	 辫子戏么~[哼][冷笑][冷笑][冷笑]~[哼]            
(3星)	 我觉得如果评了三星以下会被黑.....刘诗诗的演技在哪里.....花样的皇子们在哪里.....只有刘松仁可以看看了....             
(4星)	 不行。。。我屈服了 唉            
(3星)	 对不起，我爱上了十四¯﹃¯            
(4星)	 清汤寡水得女猪。喜欢kc。台词不错。            
(3星)	 其实还是挺有萌点的，只要碰到女主那儿快进，这片子就还不错，女配的戏都很出彩，本来可以给四星，但最恶心的是号称正剧的范儿，还在天涯刷屏，鄙视枪，坐等收视率破1            
(5星)	 尊重历史，尊重历史的好作品，讲究的剧组，恰当的选角，小说为清穿经典，电视剧也注定成为精品            
(4星)	 改的无过无失，目前来看比较慢热，头几集有些乏味，后面越来越精彩。节奏方面还是有点小遗憾，而且刘诗诗演技稍欠火候。            
(3星)	 前7集四星！后面的垃圾！不知道为什么一定要篡改剧情？？？？为什么不遵照原著？？？？女主这样就变白痴了好不好！！！！！！！！怒！            
(NA)	 总脚的女猪脚像个低能儿。。。另为神马同一个故事在一年里要被拍两遍？            
(4星)	 比宫好看            
(3星)	 越后面越是难看了。            
(5星)	None
(3星)	 这是史上第一个由跳舞跳开裆的人扮演的雍正——米妮语（还我十三爷！！！！！！！！去你的雷锋帽！！！！！！！！            
(5星)	 大爱步步不解释。            
(5星)	 很期待，爱步步            
(5星)	 希望不负我的等待            
