http://movie.douban.com/subject/2996855/	珠光宝气
(3星)	 看到52集实在坚持不下去了。。。还是觉得自己很强！            
(1星)	 屌，呢啲烂鬼戏仲驶打分嘅？            
(5星)	 很强大            
(4星)	 勾心斗角的，看了还能学点儿，呵呵            
(3星)	 好长啊 看不完的感觉 四处勾心斗角            
(4星)	 我喜欢光头长胜是在前面，后阶段就都没感觉了！            
(NA)	 集数够一梦的            
(3星)	 壮举啊            
(5星)	 好长啊。。53集以后我就真的不喜欢了。。不过坚持下来，我觉得还是值得的。            
(3星)	 黎姿那么美，可惜好角色接的太少，这部的角色又很不讨喜。蔡少芬无可挑剔！             
(3星)	 再跌宕起伏地剧情也无法掩饰其冗长！其实还好的一部剧，不明白为什么收视率会那么不理想勒？            
(2星)	 嗯，同事终于放完了。好吧，冲着我家小关唱得主题曲我还是看了。。。            
(3星)	 那么长。。。            
(3星)	 后面太长了。。。实在扛不住。。。            
(4星)	 终于看完了，依旧是大团圆结局= =            
(3星)	 全家都有毛病            
(4星)	 豪门恩怨，女主角漂亮            
(3星)	 前半部分好看，后部分剧情混乱拖沓。大爱林保怡            
(1星)	 老家伙们都没发挥，3个女的一个比一个演的矬，Calvin不错男男最可怜！囧            
(3星)	 如果不是对TVB那一贯的爱，如果不是那一干演员，估计我是没法坚持看完的。            
(NA)	 追看了好久的电视剧，看过后有一种如释重负的感觉~~~~~~            
(5星)	 有钱人终成眷属            
(3星)	 前面勉强可以四星吧，后面简直是乱扯，三星都是给面子。TVB的水平逐年下降，真怀念以前那些好剧啊            
(NA)	 总算是完了..            
(4星)	 你争我斗到你死我活的地步，到最后还是会暖心的大团圆结局。            
(3星)	 以TVB最擅长的方式结尾= =+            
(NA)	 无好感。。。黎姿很美的～            
(1星)	 没看完全部删了．比金枝欲孽还俗．．．            
(5星)	 想打4.5来着，5入了~            
(3星)	 就那样            
(3星)	 MD太扯            
(3星)	 我一直想知道传说中的罗滔滔是哪个，可是到了结局也没见。唉。            
(NA)	 后面貌似每个人都精神有问题了            
(4星)	 20年以后我或许就会是那个康雅思，这部电视剧真是教了我太多。            
(4星)	 还是不喜欢看这些勾心斗角的剧 心累。            
(3星)	 @。@            
(2星)	 狗扯            
(2星)	 看见黎姿就想抽她.            
(4星)	 最8dj黎姿演的那个康二那种女人!!!康妈真8容易...            
(4星)	 活着的人都得到了幸福            
(NA)	 tnnd…要烂你就烂到底 让Sunny醒了再说            
(4星)	 我怎么这么有耐心看完这么一部漫长的情节破碎又莫名其妙的电视剧呢？阿MO在里面像个傻瓜一样             
(2星)	 看到30集，撑不下去了，是我老了还是tvb老了？            
(5星)	 乱乱的            
(5星)	 舌战群雄            
(NA)	 看到第五集，只想抽那老二，她妹那么费尽心力的想瞒住自家经济状况，她却在大庭广众下大吵大闹，简直是白痴            
(3星)	 看了60集开不下去了            
(3星)	 烂尾            
(4星)	 终于看完了……还算可以            
(4星)	 终于拖得看完了，越到后面越不想看下去，不过为了最后一集的眼泪也值了。            
(3星)	 为了gentle的贺峰和清醒的Melissa，还有他们的小岛。            
(3星)	 后面拍得有点散。但是依然是一个时代，一集一集的等它出来，已经成为了一种习惯。            
(3星)	 ...不想再看了...            
(2星)	 TVB你不能再骗人了。            
(4星)	 最后就不高兴追了。。。。大家都说是烂尾就更没兴致了            
(3星)	 非常长，好像不算太臭的所谓大剧            
(3星)	 没看完            
(NA)	 oh.这结局。            
(2星)	 虞苇庭也没能让我继续看下去            
(3星)	 后半部简直乱来~            
(5星)	 在现在算是很不错的港剧了            
(2星)	 铃子同学没别的事儿了            
(4星)	 黎姿 陈豪~~            
(4星)	 弯弯绕绕,终究會回原点.            
(4星)	 推薦是前部分,后部分我都沒看過            
(NA)	 不知道怎的，就没继续看下去了            
(3星)	 枉我跟了82集            
(3星)	 典型tvb            
(4星)	 总算看完了,目前的集数最高纪录            
(4星)	 根据网上的更新而每时俱进的看，越看越……            
(NA)	 无语            
(4星)	 华丽丽地拜倒在金钱之下...            
(3星)	 最后一集不错 终于追完了            
(3星)	 看到最後會崩潰~            
(NA)	 珍爱生命，远离长剧。            
(4星)	 六十几集后面没心情看了。。。            
(5星)	 好长……终于看完了。能让我看完的长剧是挺不容易的。嗯。            
(4星)	 长剧无力症。。            
(4星)	 一入豪门深似海啊~~            
(3星)	 三星半            
(3星)	 没看完。看不下去了            
(NA)	 又一部看完很久忘了改回来的电视剧。            
(3星)	 旷世巨钻，不过是碳            
(4星)	 我喜欢看这种电视剧 因为善恶到头终有报            
(5星)	 真TM喜欢高长胜            
(NA)	 超爱林保怡....            
(5星)	 现实的社会~得到必须失去，得到必须牺牲            
(3星)	 虎头蛇尾的片子             
(3星)	 同寝在看 我也就等于看过了= =|            
(3星)	 TVB再庸俗也是很好打發日子的 很好看那來的 大叔控我喜歡MARTIN呀            
(3星)	 原諒我最後幾集看不下去了            
(NA)	 現實=勾 心 斗 角            
(5星)	 ing 我爱陈豪            
(4星)	 第一次从开头开始追的电视剧。            
(4星)	 50集大逆转&amp;两年后是分水岭。兜兜转转，最后还是回到原点。既是返璞归真，又似梦一场。            
(4星)	 我又上了TVB的贼船了            
(4星)	  这部剧看下来，有40集都在快进，可是第82集时我觉得这部戏值得4星的。流了很多眼泪，我想我们都明白了什么是姐妹..家人            
(4星)	 比较喜欢港剧TVB            
(4星)	 跟进中..            
(5星)	 SUNNY哥啊，好女人要抢的……            
(4星)	 死人大结局好鬼CHEAP，牵强!            
(2星)	 没看完            
(4星)	 春节的时候全家人都在看 = =            
(3星)	 两个字，狗血            
(NA)	 终于结束鸟。。            
(4星)	 一直幻想的阴谋论没有成真...            
(2星)	 这是一个圣母的故事?            
(NA)	 因为黎姿 想看看这部戏            
(4星)	 多么狗血的剧情啊!            
(4星)	 迅迅死后sylvia手指被指划伤后...81结婚45周年3人看着妈妈的话...最后最后...09-2-22             
(4星)	 终于给我看晒了            
(3星)	 裹脚布            
(3星)	 一口起就看了10集,哇哈哈            
(4星)	 还是画图，看美女            
(4星)	 结局真够囧的···            
(5星)	 超级喜欢            
(4星)	 看了一半，发现我又能听懂鸟语了！            
(4星)	 好長啊            
(4星)	 我突然发觉我情商智商什么商都很低…… - -            
(2星)	  唉 难免小小抱怨 这部剧的莫名其妙            
(3星)	 原以为不能看完的~82集~洋洋洒洒最后却是回不去的剪辑比较粗糙~也许真的是因为太长不能控制的很好吧感觉没有小时候看港片的巧妙以及错综复杂~会有回味的一部片子~一切都几乎没有出乎意料            
(4星)	 TVB每次都这样，结局总是捣浆糊...            
(5星)	 有D经历睇，比较好，如果系打发时间，就不要趟这浑水了。            
(NA)	 好看。就是结局很拖沓了……            
(NA)	 到60。。越来越不喜欢C了，看在黎姿的面上都不行。。            
(2星)	 我喜欢黎姿小妞。            
(3星)	 唉。。。实在是太长太纠结了            
(3星)	  黎姿 蔡少芬 情节拖沓            
(3星)	 烂尾片……唉……            
(2星)	 看到40多集不想看下去了            
(4星)	 越后越瞎……            
(5星)	 好看            
(2星)	 非常失望！已放棄~~40集以後再說吧~~41集瞄了眼~~依然無趣...丟~~~            
(3星)	 贺哲男X贺峰;泰川X泰禾;特仑苏,痞子高,圣母东3P....TVBL..中间隔了四五十集没看，实在是太啰嗦了。            
(3星)	 看不下去了，结扎了。。。            
(NA)	 等了将近一年的TVB大剧，在开播前夕，我居然忘记了播出时间。可见人不能等待太久，在漫长的等待里，人很容易忘记了自己的初衷 (PS,片子很烂，根本禁不起我一年的等待）            
(3星)	 这部剧我能从09年开始追拖到现在看完，因为后半部实在不吸引，简直每个人都有病，无缘无故的爱和恨。有钱人的爱太过欲望，恨太过摧毁。            
(4星)	 就是特长了点。            
(4星)	 八十二集炫耀,不容易.唯愿象雅言吧            
(3星)	 82集我居然也一集不拉地看过了（虽然大部分都是快进的）……但这剧集也实在是愧对它庞大的演员阵容了……真是一点都不好看            
(3星)	 10月20,又开始痛苦的追剧            
(3星)	 结局也太烂了点吧....            
(NA)	 1975年是个好年份。            
(3星)	 80集....太恐怖了吧!! | 11.2 开始挑战80集追剧历程! | 我老了以后可不要得老年痴呆啊~~我不要不认得身边的人.... | 2.13 13:00 81集,马上就要追完了~剧里几乎没什么特别喜欢的角色,第一讨厌的就是Jessica,第二讨厌的就是Calvin..我还是希望Constance和Terrance能够在一起,喜欢他们家那副巨型照片啊~ | 2.13 20:00 3个月啊~追完了~我就说嘛~和谐了一整集怎么能最后一下子来个不和谐呢....话说这最后一集也太和谐了吧~~~~~~            
