http://movie.douban.com/subject/1786739/	还珠格格
(4星)	 這個都不用說了吧            
(4星)	 经典~不得不承认。            
(4星)	 至少当年是这样觉得            
(5星)	 第一部最经典撒~            
(5星)	 不得不承认，影响了一代人啊哈哈！            
(NA)	 拜芒果台所赐，我都不知道看过多少遍了。原来挺喜欢尔康的，现在觉得还是五阿哥比较可爱- -            
(5星)	 看过好多遍。。。现在播我也看。。。。我真贱。。。            
(5星)	 一转眼这么多年过去了            
(4星)	 一段美好记忆            
(4星)	 集体回忆            
(4星)	 第一部还是很好看的            
(3星)	 没看过此剧童年就不够完整!!!            
(4星)	 这也算是大陆电视剧的里程碑了吧。            
(5星)	 小燕子陪我一起长大了。            
(NA)	 伴随我们的成长。。。            
(5星)	 经典            
(4星)	 雖然受不了瓊瑤阿姨式的言情··但是還是很喜歡這部的···趙薇和蘇有朋是絕配·········TvvT            
(4星)	 曾经为它很疯狂，我想那是80后曾经共有的回忆。            
(5星)	 必须！绝对的经典！            
(4星)	 第一部是经典。。            
(5星)	 万人空巷            
(4星)	   当年的我真的很喜欢赵薇和苏有朋，现在这种感觉再也找不回来的            
(NA)	 其实只偶尔看会儿，那会儿的赵薇，太漂亮了            
(5星)	 第一部说神作也不为过……            
(4星)	 百看不厌~            
(5星)	 不管今天的人如何看这部片，可是不可否认的是，这是我们这代人共同不能抹去的一段记忆。            
(4星)	 1998年            
(5星)	 从小伴我长大的经典~            
(5星)	 一代人的回忆            
(5星)	 陪着我们成长的俊男靓女，下课后的话题            
(5星)	 六年级时候的五星！！            
(4星)	 这是一部回不去的经典。无论予之剧中演员，还是予之我们这一代人。            
(4星)	 经典的无话可说~~            
(4星)	 这个不推荐不行吧？            
(5星)	 除了西游记，这个是我看过最多遍的电视剧了，第一部真是好看，大众剧，就像当年的渴望一样。            
(4星)	 还用多说么关于它？            
(5星)	 太经典了 超级无敌的火            
(4星)	 不管怎么说，这的确是经典            
(5星)	 风靡好多年啊            
(5星)	 第一部做的真好。            
(4星)	 哇。。看了无数遍了。。。            
(4星)	 能放十年的戏，真是……            
(5星)	 好经典的电视剧，伴随着我的童年，永远忘不掉            
(5星)	 这个能不给五星么。。。不然对不起我的童年啊。。。            
(5星)	 当年真的是家家户户晚上都在看这个剧啊~~~            
(NA)	 看着就想起过去   旧公寓里飘着沐浴露香气和&#34;哈啊~哈啊~哈啊~哈啊....&#34;            
(5星)	 百看不厌啊            
(4星)	 多么多么风靡的电视剧啊，引得无数痴男痴女竞折腰~            
(5星)	 谁没为这片痴狂过呢？？？！！！            
(5星)	 一代人的经典            
(5星)	 如花美眷，似水流年~            
(4星)	 最美好的回忆            
(5星)	 我想打10星！经典中的极品。。。            
(4星)	 永远滴经典啊             
(5星)	 我的马背上只有你的位置。            
(5星)	 当年很风靡的一部剧，相当经典，赵薇成就了还珠格格，还珠格格也成就了赵薇。            
(5星)	 现在看也挺有意思的            
(5星)	 影响一代人            
(4星)	 我怀念下～            
(5星)	 一代人的记忆~            
(NA)	 。。。            
(4星)	 经典永存~~~            
(5星)	 永远的经典。            
(4星)	 啊~多么活泼~多么的俏皮~            
(5星)	 当之无愧的经典。            
(4星)	 好奇怪永远看不腻            
(5星)	 多么精彩的一部~            
(5星)	 经典总有它红的道理！            
(5星)	 回忆里的经典啊            
(5星)	 我的青春。给满分。            
(5星)	 我无法否定我曾经喜欢的东西。            
(5星)	 第一部永远是那么的经典,,            
(3星)	 雷或者2是有时限的，这部戏出现的时间刚好，如果再有这么一部戏，那绝对就是烂片，你看，观众是进步的，品味是在变的            
(5星)	 我就喜欢！感谢湖南卫视让我随时重温。。。            
(4星)	 第一部其实真的还不错，想当年红遍天下，看了多少遍            
(3星)	 经典中的经典啊!想当初追还珠可是追的辛苦了~~            
(5星)	 为了我的年少时光。            
(5星)	 我喜欢赵薇到现在，真不容易呢            
(4星)	 1，2都很有意思=   = 它确实红啊~~            
(4星)	 第一部还是不错的，后面的就算了吧。            
(5星)	 全民风暴啊 当年            
(4星)	 这是经典。            
(5星)	 小学时和姐姐一起追看得很high 喜欢五阿哥和小燕子 =3=            
(4星)	 记忆中永存            
(NA)	 我承认，我看过……            
(4星)	 红烂掉了            
(5星)	 阿姨，可以啊            
(5星)	 哈哈            
(5星)	 那时的我们，还很年幼啊~            
(4星)	 因为经典，影响了一代人            
(4星)	 赵薇演得真好啊            
(5星)	 经典啊            
(5星)	 经典啊！！            
(NA)	 那时还是初一，懵懂的孩子。但却有很多记忆犹新之处，至今难以忘却。。。            
(4星)	 一部剧能放12年也着实不容易了            
(NA)	 此片就是被芒果台给演烂的。            
(1星)	 我是否该严肃的评1星？认真我就输了            
(4星)	 一直把该系列当喜剧片可以饶有兴致地看。            
(NA)	 哈哈哈哈哈哈。            
(4星)	 如果说我们那个时代没看过这部电视剧的，那真的~~~关于它的一切想起来就是回忆。            
(4星)	 看不腻            
(5星)	 不可动摇的地位啊            
(NA)	 这部电视剧让赵薇成为中国最受欢迎的女明星，也让我坚定不移的喜欢了她十多年！            
(5星)	 其实挺萌XD            
(3星)	 我竟然忘記了還有真么無敵的片子！！！求日語版~~~~~            
(5星)	 永远不会忘记的经典，童年最深刻和美好的回忆            
(5星)	 赵薇大爱            
(3星)	 双鱼女+处女男，水瓶女+狮子男            
(3星)	 紫薇~~~我颤抖了。            
(5星)	 当年还珠格格真是火的来无法形容...每天和爸爸妈妈守在电视机前看她的疯疯癫癫，看他们的滚滚红尘，真是人生一大乐事。不管怎么说，这也是陪着我们成长的片子。            
(5星)	 经典            
(5星)	 多么经典的古装偶像剧啊            
(5星)	 经典            
(5星)	 多经典啊，年年芒果台都放，然后我还都看……= =            
(5星)	 这个没有语言能形容，红了就是硬道理            
(5星)	 为我当年的疯狂喜欢记上一记。。            
(NA)	 小学四年级，撒泼耍赖让娘亲走后门拿到赵薇的签名照片-__|||            
(4星)	 跟着妈妈看的，想不通当时为何会那么红。。。不过小燕子确实挺可爱的。            
(NA)	 ........            
(NA)	 让无数人而疯狂的片子．            
(5星)	 经典！            
(NA)	 多么怀念，那时候的你们和我们            
(NA)	 全民疯狂的时代啊            
(NA)	 年幼的时候  经常看的一部剧  很是经典赵薇 苏有朋  永远的小燕子和五阿哥            
(5星)	 实在觉得很经典，虽不会再刻意温习，但偶然看到感动情节仍然会泪流满面。            
(4星)	 虽然总是没完没了的重播 但是总是没完没了的看 这一刻 爱上苏有朋！            
(5星)	 第一部百看不厌            
(5星)	 这部片红到让韩国人禁片的。我记忆里赵薇的眼睛大的我想死啊！            
(4星)	 当年确实风靡，其实我只是受不了芒果台每年暑假都要播一次。。。            
(4星)	 喜欢当年的小燕子。喜欢如今的赵薇。即便别人怎么说。            
(4星)	 第一部还是很经典的...            
(5星)	 冲我外婆的面子给五星!            
(4星)	 第一部真的是很成功，推荐一下            
(5星)	 那个时候真的是 5星。            
(5星)	 多经典啊，那时候超迷五阿哥            
(4星)	 当年看赵薇惊为天人啊！            
(1星)	 没有办法。如果谁没看真的是不要活拉。            
(5星)	 曾经超爱的五阿哥。。            
(4星)	 经典啊            
(5星)	 每年湖南台都放 每年我还都看             
(4星)	 某个时候，喜欢那样的女人            
(3星)	 琼瑶剧里这部其实真、最没味道，消遣而来就为了林心如。            
(5星)	 不可复制的经典            
(5星)	 这部是经典！            
(5星)	 就是那么耐呀，能怎办呢            
(NA)	 此剧是我妈我外婆无意中发掘的，那正是第一集小燕子大闹洞房。神经大条女风行全国            
(3星)	 嘿嘿嘿~            
(3星)	 听说要翻拍了            
