http://movie.douban.com/subject/5384549/	倾世皇妃
(4星)	 男主角不错，林心如的首个作品，支持下。看多了后宫剧，感觉都差不多，只是感叹编剧的心思缜密，要编出那么多扣人心弦的剧情，要死多少脑细胞啊，演员也很辛苦，说个台词雾气直冒的，可就是这样还被人不待见，哎，现在什么都不好做。ps：小霍好帅，演的很好，眼神很迷人……*_*            
(3星)	 柿饼吃多了会得肠梗阻，哈哈。三星半，那半颗给水灵的心如，以及她的努力。            
(NA)	 无语的剧情....            
(3星)	 剧照不错，坐等剧情。剧情很不靠谱，完毕…            
(3星)	None
(3星)	 真虐。。            
(2星)	 虽说脑残的很,但是我还是看完了(●′ω`●)&#34;             
(1星)	 和美人心计差距也太大了。。。。。。。。            
(3星)	 笑点槽点众多~可以一看~            
(2星)	 剧情弱爆了，所以就算霍建华严宽同在也看不下去            
(3星)	 有点墨迹，其他还好，霍建华值一颗星            
(NA)	 不招摇，不造作，不野心勃勃，不左右逢源，不紧不慢地工作，不慌不忙地生活，不急不躁地追求，不沉迷名利，不贪慕虚荣            
(NA)	 七年一瞬            
(NA)	 这编剧真是。。。。。。。哎，吐槽无力            
(3星)	 有点小混乱            
(3星)	 编剧太弱了，宫廷戏竟没有对决，每次危难的化解都不是林心如的功劳，总是让矛盾轻轻划过，同样的花样反复使用，编剧太弱了太弱了，可惜了一帮好演员。            
(3星)	 还好没变成彻底的玛丽苏，严宽没有美人心计里那么惊艳，果然还是更适合做最美酱油哥。            
(1星)	 矫情、做作。没事找虐、编剧就是很随意的怎么惨就怎么写。完全没有逻辑性。            
(3星)	 狗血什么的……我只是看看霍建华            
(4星)	 追的我那叫一个困啊~~            
(3星)	 头一次跟老梁看无聊的宫戏 所有的套路都是死死死死死完了就剩自由自在的男女主角（头号扫把星）另得出结论 哪个王公大臣太后妃子的身边只要有个会打架的丫鬟太监就可以升高位            
(4星)	 陪符漫            
(NA)	 请问这是林心如个人宣传片吗？真是白搭了那么多个帅哥            
(2星)	 里面好多莫名其妙的地方，跳着看完了。            
(NA)	 唔这是非著名古典爱情剧狗血剧情系列。。。。            
(1星)	 傻×的立方            
(2星)	 不知道该怎么定性这部电视。说是宫斗吧，不及原著三分之一。说是爱情吧，让人看不到感动。除了几个主角长得不错外，说实话真想不出还有什么长处。其实原著里角色的性格都是很丰满的，但是改编成电视后完全把角色美化了。少了原本的阴暗面，看起来很乏味。            
(1星)	 真的不好看  1星全为霍建华~！！            
(1星)	 雷死我了！！！            
(NA)	 是太投入了么？？最后一集哭了……            
(NA)	 哎，一点都不好看，大失所望。            
(1星)	 忍不住为这朵忧伤的奇葩打分，只爱霍建华            
(1星)	 一星是用力拉分的~此剧审美逻辑神马的各种奇特……            
(1星)	 看了十集，实在看不下去了，各种恶心，林心如三十好几了还喵喵的卖萌，我看的差点把手机扔了，快吐了。。。果断不看了，这片子太恶心了，恶心恶心。林心如的电视剧以后我都不看了            
(1星)	None
(1星)	 一颗星给两个男主            
(1星)	 反对人             
(NA)	 谁来告诉我大结局？我懒得往下看了。            
(3星)	 前三分之一还算有趣，越往后越觉得是古代中国版的受虐爱丽丝漫游奇境。。介公主绝对是一这辈子不得安生上辈子欠人债的主，最后死得差不多了也就该结束了，全死光了就结局了。。各种主配角轮番受虐和折腾，最后喀吧，死人了事。。据说电视剧拍的比原著好看，所以我不打算买书来看了。。            
(2星)	 今年的烂片是想怎样。。。赶在2012前赚钱买船票？！            
(3星)	 沒有看過這部小說。現在竟然看完了整部劇。。大概是很久沒有看宮廷鬥爭的戲了。。整部片子最耐的霍建華的戲份。說來我好像看過霍建華的很多片子。。還有就是惠英紅和王琳這兩個老戲骨的戲份。雖然最後這些角色都死了TAT  現在林心如在我腦子里已經不是夏雨荷了。而是馬馥雅。。啊哈哈哈哈哈哈。。            
(2星)	 雷得惊天动地            
(1星)	 烂。剧情没有逻辑，女主没有逻辑，哭像又难看。            
(3星)	 真是所有人都只爱一个人啊~            
(3星)	 特八            
(1星)	 圣母和玛丽苏们已经把中国的荧屏和观众们的审美占领了。。。            
(1星)	None
(3星)	 无味。            
(3星)	 越看越不喜欢！！特别是后面            
(1星)	 果断打一星呀，没有丝毫犹豫。            
(NA)	 霍建华太帅了！演技大进步！眼睫毛眼睫毛眼睫毛！            
(2星)	 心如姐姐可能觉得美人心计很成功，所以她还想过把皇妃瘾，但是，选的这个剧本真的是非常糟糕，说到这不得不提一下美人心计，虽然剧情也有很多雷人不合理的地方，但是还是能忽略的，还是觉得好看的，现在，喜欢的雪鸢去演一个秀逗但命无比大的缺心眼晴川，云汐则变成一个脑残而又神经兮兮欠抽的祸水马什            
(1星)	 一定要如此外放的演技才能拉开好坏之分吗？亲，你可以含蓄一点的，咱又不是儿童剧~            
(1星)	 ＳＢ演的ＳＢ剧，恶心死我了。            
(1星)	 剧情反复冗长，无敌烂片            
(3星)	 算是温馨结局么？挺林心如~            
(1星)	 这部戏竟然及格了。为毛啊。为毛及格了啊。。。为毛。。。。            
(2星)	 这种半架空又玛丽苏的剧本是怎么回事啊？要架空就全架空成不？要写实就好好研究历史去啊，起码一国之君不要那么脑残啊            
(1星)	 赵匡胤表示蛋疼，尼玛才要饭，尼玛才贼，尼玛才这么惨            
(3星)	 让我汗颜的结局，她以为她在拍盗梦空间啊···            
(2星)	 劇本太差，就算有嚴寬我也看不下去=。=            
(3星)	 前面有几集真心不错，后面却越来越雷，无力吐槽。。。            
(3星)	 三条线索，只有一条是完整的，断的也太突兀了吧~            
(3星)	 真不敢相信我居然看完了。。。            
(3星)	 10.2-10.21 @TV  有某一个人每天晚上在看，也就跟着瞄完了全剧。架空的小说被安插在五代十国的历史架构下还算行吧。            
(3星)	 连成死了之后就不想再看大结局了。            
(NA)	 严宽~~~~~            
(2星)	 嗯，的确狗血。            
(3星)	 幸运地乘着步步的东风 周围好多同志都在看啊。。为了小霍同学看了几集 心如挺不容易的 看得出虽然没有好剧本但诚意还是很够的 恭喜严宽同学终于上位了~            
(3星)	 马馥雅就是天煞孤星吧，对她好的人都死了。            
(NA)	 严宽和霍建华这么好的颜，老是接这种雷死人的剧本，难怪一直半红不紫            
(1星)	 - -...受不了这个编剧了。。。。            
(3星)	 孟基友好帅好想嫁给他！！！！！！！！！！！！！！！！！！！！！！！！！            
(4星)	 冲着严宽去的。。。            
(3星)	 我比較喜歡連城。沒了。            
(3星)	 人到这份儿上也挺可悲            
(1星)	 雷是雷的来。。。。            
(3星)	 《倾世皇妃》创造了古装剧史上最最苦逼的剧情，主角几乎全军覆没！霍建华是我喜欢的国内男艺人中最帅的绝世痴情执着好男人，已然登峰造极，没有之一！林大妈迷死一帮男人是一个谜，用知识挑剔眼观看这乱窜偶像剧是自讨无趣。谢谢！            
(3星)	 话说吃柿饼真的有够吐槽无力的……紫薇格格还是很有气场，小匡子的部分可以延续来个2嘛！灭哈哈……            
(NA)	 这部大烂剧终于over了。。。            
(2星)	 有些人物夸张到傻逼            
(1星)	 演技的确都是不错的  不过剧情牵强附会 毫无逻辑 乱七八糟            
(1星)	 剧情这么坑爹我们居然看完了            
(NA)	 瞎折腾。            
(1星)	 实在很无语的剧情            
(4星)	 去你大爷的坑爹结局 我要不是为了严宽 谁给你打四星啊             
(2星)	 =_=两个男主，一人一颗星。我是脑残粉。然后大陆剧的剧情果然不是我能理解的OTL。            
(3星)	 剧情稍微有点狗血，不过演员演技很好 尤其宫中勾心斗角的嘴脸            
(3星)	 我偷偷的也看完了。其实感慨双林不能在一起才看的。            
(1星)	 好好的历史剧，搞成了戏说，林心如你偏爱自己也改有个度……            
(2星)	 我多么想让自己坚持下去的，可惜失败了            
(4星)	 连城就是个大酱油！我就奇怪那么多女主这边儿的人知道林心如她弟在偷偷做些违和的事儿没一个告诉女主的。。。还有各种被下毒不报仇啊，如连城他弟。。老江湖却一点儿没怀疑自己怎么被下毒的。。不吐了。。            
(3星)	 各种雷。帅的都死了。留下个最丑的还活着。            
(3星)	 啊啊啊啊啊。。喜欢祁佑。            
(NA)	None
(3星)	 最没有逻辑性的连续剧。            
(1星)	 我擦！！！烂阿，编剧是脑子进水才写出来的吧，服装也没看出多么好来，头饰还不如美人心计，还被八出来都是苗族首饰改的，所有演员里，只有雪姨在认真演戏。。。。            
(NA)	 室友你能不能别看了我想看旅游卫视……            
(3星)	 又是YY的片子，但是两男主……好不错！！！！！！！！TAT            
(2星)	 倾世皇妃~我不要~好雷~            
