http://movie.douban.com/subject/2156663/	西游记
(4星)	 看了不要再看了。。每年都放==；            
(NA)	 为什么曾哥在演员名单里= =            
(5星)	 名著要从娃娃普及            
(5星)	 四大名著 我只看过西游记 嘿嘿嘿            
(5星)	 小时候每年暑假必看            
(5星)	 这剧我看了不下二十遍有没有???从小就觉得唐僧是个大傻逼!!!            
(4星)	 我记得换了好多个唐僧~            
(5星)	 哈哈哈哈            
(4星)	 马德华。。            
(4星)	 还是看六小龄童的吧            
(5星)	 经典嘛，就是这样的            
(5星)	 今天又在电视上看到了，这么多年了，还是那么有感觉。            
(4星)	 童年记忆啊~~~~~            
(5星)	 女儿情。            
(5星)	 我小时候年年都要看一遍。            
(5星)	 儿时最美的回忆。            
(5星)	 师父~            
(3星)	 为神马曾哥也出现            
(5星)	 外婆家炎炎夏日的夜晚，搬出桌子喝粥，姐妹几个抢着洗澡，完了躺下看猴子打架。            
(5星)	 这一版拍得多么好啊，新版怕是望尘莫及了。            
(5星)	 25集版本除了特技因为年代原因稍欠缺之外没什么缺点了，虽然说有些地方偏离原著，但整体来说卡司配合剧情绝对是到位的~配樂必須加一星，相當贊啊！            
(5星)	 毫不夸张，随便看一眼我就知道是哪集！            
(5星)	 主演里面怎么写着 曾轶可            
(5星)	 曾经看过超大的DVD碟。。            
(5星)	 咱猴哥是最棒的!            
(5星)	 百看不厌            
(5星)	 那时暑假，不是西游记就是白娘子，不是白娘子就是西游记…年年看却不腻。            
(4星)	 总之就是喜欢            
(4星)	 唐僧原来是三个人。。。完全没看出来。。。。小白龙最帅！            
(NA)	 三打白骨精、唐僧让悟空滚蛋时候、可是哭惨了            
(5星)	 小时候的每个暑假都是看这个度过的.            
(5星)	 没的说了，无数遍的干活            
(5星)	 猴哥 您太经典了            
(5星)	 悟空。你又乱扔东西了。            
(5星)	 小时候每个暑假都要看，都不不觉得烦真是奇怪。            
(NA)	 2010-11-11            
(4星)	 经典 童年            
(5星)	 小时候看了又看  百看不厌  不论演员还是场景都很美  现在没有这样的好片子了            
(5星)	 片头音乐大爱            
(5星)	 永不过时            
(5星)	 没理由的爱。三打白骨精唐僧赶悟空走那段，我也是哭的惨了惨了的！！ ！            
(NA)	 我都不好意思说我看了多少遍……            
(5星)	 这个应该给六颗星！！！            
(5星)	 儿童剧，经典            
(5星)	 小时候每年必看            
(5星)	 每个演员都像是从原著里走出来一样            
(4星)	 如来当真心狠，把不可一世的石猴砭入尘世，跟着一个愚善的师傅走天涯。间接告诉他，输不伤人，伤人的是你真心实意投入感情想要保护一个人，他却几次三番不信任地将你推开。他心中认为，你在他身边，远远不如一个陌生人来得可靠。            
(5星)	 有多少经典可以重来              
(5星)	 看过无数遍的经典！            
(NA)	 咳咳  估计是看过次数最多的电视剧了，，，            
(5星)	 百看不厌            
(5星)	 寒暑假必播.....            
(NA)	 小时候和妹妹睡午觉前会叮嘱外婆西游记开始前叫我们起来！            
(5星)	 童年记忆。当然还少不了《新白娘子传奇》。OMG            
(5星)	 小时候天天看。            
(5星)	 唉 已经不记得看了多少遍了            
(5星)	 这，，不多说了，，            
(NA)	 最喜欢戴小花的悟空            
(5星)	 看过总有1000遍了            
(5星)	 国产电视剧的标杆            
(4星)	 内地红极一时的电视剧            
(5星)	 很经典的            
(5星)	 童年回忆。            
(NA)	 爷爷喜欢看~~~~~            
(NA)	 神马也不说……            
(5星)	 每年暑假都看。            
(5星)	 反正现在是拍不出来了            
(5星)	 永远的经典            
(NA)	 我爸。爷爷最爱猪八戒。。            
(5星)	 童年。你说说，电视台放过多少次了~？            
(5星)	 这辈子都看不厌!师父明信片写好了吗.            
(5星)	 经典中的极品！从小看到大。            
(4星)	 怎么只有25集 总觉得起码50集 怎么看都看不完            
(5星)	 孙悟空是遥不可及的梦。            
(5星)	 经典            
(5星)	 超经典，以后的都不行。好像脑子里定型了！~            
(3星)	 跟新白娘子一样是暑假必放的。。。            
(5星)	 不管现代的拍摄技术有多好，不管有多少不翻拍的，我自认为它是无法超越的            
(5星)	 小时候假期必看，无法超越的经典            
(5星)	 绝对的不朽之作啊。。。            
(5星)	 是经典            
(5星)	 童年，暑假，永远难忘的记忆。            
(5星)	 小时候看的，已经没印象了，而且据妈妈说我特怕这个片子；现在的印象得益于无数个暑假、寒假的轮播……            
(5星)	 当初一到暑假就狂看的。喜欢六小龄童，他演的孙悟空都让我爱上了，第二个爱上的动物是金刚。            
(5星)	 只有25集么？            
(5星)	 整个童年————它撑起的            
(5星)	 小时候一听片头曲就兴奋....            
(4星)	 从小到大不知道看了多少遍            
(5星)	 哈哈。我爱看我爱看。我现在还爱看。我觉得只有六小龄童演的猴儿才是猴儿。哈哈            
(4星)	 实在太经典            
(5星)	 只要有电视台假期播出，无论在播哪一集哪个故事，都会坐下来饶有趣味地看。从儿时到现在，都太喜欢了。            
(4星)	 “被”看了不知道多少遍，但还是挺喜欢的。            
(4星)	 好吧，至少我8岁时候看的津津有味            
(5星)	 五星五星~            
(5星)	 这个真是从小看到大...每一次播电视..都能播到啊...            
(5星)	 每次看到三打白骨精之后孙悟空被唐僧逼走那段，我就恨那~~            
(5星)	 每次電視重播我都看得很來勁，這一輩子都會這樣了吧。            
(5星)	 小时，爸爸总会说，你快点把作业做了，好看《西游记》。每次这个片头音乐一响起，我那个激动啊；你被压在五指山下，恨死如来佛了；死都不明白为什么要被菩萨骗去陪什么唐僧取经。三打白骨精，你被念紧箍咒，恨死唐僧了。你好好的，干嘛去陪他取经啊，当你的猴王不好么，非要加入神仙集团            
(5星)	 人人必提永久童年回忆            
(5星)	 时代的标志...            
(5星)	 那时候技术不行，风格还是利落的哈。            
(4星)	 比起现在这些狗血的翻拍好太多了            
(5星)	 如此久远呀~            
(5星)	 我的童年            
(NA)	 哈哈            
(5星)	 AAAAAAA 这个 只能膜拜            
(5星)	 俨然已成了人生印记了~~~            
(4星)	 还好吧,小时候经常看,大一点就不愿意看了.            
(4星)	 我们不能用现在的艺术评论眼光去看待那个时候的经典，那田汉的《获虎之夜》岂不是要冲进马桶~不错了，到现在我还能喜欢沙和尚，因为全剧中他只说过两句话：1.大师兄，师傅被妖精抓走了2.二师兄，大师兄说的对~~            
(5星)	 大师兄无法超越了~~            
(5星)	 好想每年都看一遍            
(4星)	 比tm新版的好多了！            
(5星)	 比后来改来改去的强不知道多少倍 张纪中等人你就不要再糟蹋艺术了！            
(5星)	 经典永恒             
(5星)	 童年的暑期节目            
(4星)	 经典之作啊。            
(5星)	 没有人会忘记            
(5星)	 有故事的人            
(5星)	 每年都在播，想没看过都不可能。。。。六小龄童无法超越！！！            
(5星)	 六小龄童版的孙悟空是经典，难以超越～～～            
(5星)	 四大名著里小时候最爱看的。            
(5星)	 就是他带给了我除了动画片之外的童年            
(5星)	 现在谁还有耐心用17年拍一部电视剧            
(5星)	 经典中的经典，算是重播次数最多了吧！后面的那些怎好和这部比，怎好那么去糟蹋恶搞呢？！            
(4星)	 其实西游记的模式就是奥特曼的模式，怪兽出现，搏斗，通过各种隐藏人物，胜利。恩，这个可能是比较令人能够接受的东西            
(NA)	 这个没办法给星了，全是童年的回忆。            
(5星)	 五星,後無來者,只有腦殘的翻拍            
(5星)	 唐僧最帅了~            
(5星)	 永远的美猴王，别的谁都不认……            
