http://movie.douban.com/subject/2157130/	金粉世家
(3星)	 要不是因为董洁……            
(5星)	 很早看过、。。。。好多年前。。。暗香            
(4星)	 再次重温。总觉得清秋真没那么爱燕西，而他们最后居然在一起，又分开。不好说是天意弄人还是人骗了自己            
(3星)	 那时大家都还很青涩。。            
(3星)	 自是人生长恨水长东            
(5星)	 唉....            
(4星)	 大爱 暗香。            
(4星)	 印象太深刻了，高一的事情。            
(NA)	 近代版的红楼。。。喜欢秀珠妹妹，时间的洗礼，董洁没有变化，包子的长相俗了。。。            
(NA)	 陈坤            
(4星)	 七少爷啊~~~            
(NA)	 冷清秋            
(NA)	 2010年春天才看一点，(*^__^*) 过时啦            
(4星)	 当年的陈坤，当年的董洁            
(5星)	 陈坤            
(4星)	 犹记得那个雨中抱着百合花的女子。            
(3星)	 当时我妈，，，呃，，，一集不落            
(4星)	 还是不错的。            
(4星)	 董洁的清纯            
(NA)	 片尾曲 印象深刻            
(NA)	 那时候，俺还小。            
(5星)	 妈的我看了4遍  还想看第五遍            
(NA)	 我就郁闷了 当时 他俩其实好短就分开了             
(4星)	 最后两个人 就那样擦肩而过了            
(NA)	 我是看过，db你不用老猜这部啊！！！！！            
(3星)	 当时被金家的八小姐惊艳了。            
(NA)	 很久远的记忆  记得董洁很美 邻家女孩的感觉            
(3星)	 坤哥长的确实有点伸展。            
(3星)	 虽然和原著不一样，可是觉得陈坤演出了味道            
(3星)	 刘亦菲很丑。            
(3星)	 想不看过都不行。。。声势太他娘的大            
(4星)	 7/10            
(NA)	 冷 清 秋            
(5星)	 有些爱情注定是悲剧。但是任何男人都会想象可以邂逅那样一个百合一样清新的女子            
(3星)	 我厌恶这个。女主角没有灵魂。            
(NA)	 当年某人说他也要张开双手，然后横幅什么的。我吓坏了。太丢人。            
(4星)	 其中一顆星歸功於董潔=  =             
(4星)	 哎呦，金燕西追冷清秋的时候我真的很喜欢看，在他们结婚之前我都喜欢看            
(5星)	 看一遍哭一遍。国货经典，从选角到服装到OST，全部            
(3星)	 一般            
(5星)	 喜欢那个时候的阿坤哥哥~            
(4星)	 据说张恨水这个笔名和冰心有关 不知道是不是真的            
(3星)	 3.5            
(NA)	 最喜欢的连续剧 之一吧            
(5星)	 最喜欢的两本大陆电视剧之一，电视剧前面部分是完美的。            
(3星)	 音乐一次走红            
(4星)	 刘亦菲啊里面的小卷毛呀            
(NA)	 经典。。。越是经典的作品，越是不能重复看。中学时代看过，是我那时候的大爱之剧，不过这么多年央视重播了这么多次，我一直都是断断续续的看着部分部分，重来都没有一次从头到尾完完整整的看完。。。09年央视再次重播，再看这部曾经的大爱之剧，不知道为什么却找不到当年的感觉了？            
(NA)	 董洁……            
(3星)	 鸳鸯蝴蝶派啊。。。            
(4星)	 陈坤很帅            
(3星)	 陈坤惊世之作            
(1星)	 这一星是给陈坤的            
(4星)	 向日葵阿 金燕西阿 陈坤阿             
(4星)	 从此刘亦菲在我心目中留下老万恶的形象            
(4星)	 那一家子的女人....            
(5星)	 董洁在里面太漂亮了            
(3星)	 这纯得。。。            
(5星)	 虽然最后他们没在一起。但是那真的是一段刻苦铭心的爱情。            
(4星)	 心若在灿烂中死去，爱会在灰烬里重生。            
(4星)	 看过来不及说我爱你，突然很想看这一部，董洁和角色浑然天成，结局到现在都还是让人印象深刻。            
(NA)	 喜欢干净的董洁            
(5星)	 很经典，很喜欢，重新看过~~            
(5星)	 曾经追过……            
(NA)	 民国偶像剧的顶峰了。            
(5星)	 因為它，喜歡陳坤，痞痞的大男孩。他對清秋告白的那段話聽了一遍一遍直到可以背下來，他在大雨中跑到清秋門前歡喜得雙膝跪地的一幕至今記得，只是這樣的愛，也抵不過生活，那個你，在哪兒呢，我們，是散了吧            
(5星)	 初中的时候很红 都得偷偷看 记得我还教熊猫唱 暗香 来着。。。一过都这么多年了。。。            
(5星)	 当时的记忆。            
(4星)	 怪不得那时你们会喜欢陈坤 他演的真的很好            
(3星)	 三星半。cctv在重播，我又感觉回到了高中初看的时候，竟然发现还蛮喜欢的。当年的那些演员也都是物是人非了。很多感慨加深了我对这部剧的感情。——蛮多场景和语言都照搬了原著，不过刻意美化的部分就有点让转变变得突兀了些。            
(5星)	 是婚姻葬送了爱情            
(4星)	 如果情感都能在最灿烂的时候绽放永不谢幕...            
(NA)	 http://www.56.com/u78/v_NDU4NzI3OTU.html   一抹冷清秋……            
(NA)	 没看完，不想看了            
(NA)	 音乐跟镜头抢救了不少            
(4星)	 大了几岁后看，看出来一些新东西。除了爱情，它更多体现的是那个时代            
(NA)	 sb            
(NA)	 最爱片尾曲。。            
(NA)	 不错的片字            
(NA)	 暗香            
(3星)	 喜欢刘亦菲！~            
(4星)	 冷清秋 这个名字让我记了很久            
(3星)	 董洁端着盆百合，那回头的瞬间，凝聚了这部剧所有的美。            
(4星)	 学生装的蓝布上衣，黑色的百褶裙，轻巧的布鞋。风从她的怀中穿过，漫天飞舞的便都是纸稿了，浅浅的夜色里凝望她慌乱的唇色，被吸引的不止是燕西。看了电视便去找来书看，张恨水果真了得。            
(4星)	 书很好 剧不差            
(3星)	 本子还是相当不错的。            
(4星)	 初中的时候在教室的电视前偷着看~~呵呵            
(5星)	 年轻就是应该这么追女孩子 只是她不适合那个家族 是现实            
(4星)	 演员选的好啊            
(4星)	 喜欢那样淡淡的风格。向日葵田很漂亮啊。            
(3星)	 喜欢董洁            
(4星)	 记得当年看结局的那晚整整哭了2个小时。五年级那年。            
(3星)	 陈坤那个瘦猴子，闪开闪开            
(4星)	 搬到屏幕上竟然跟在纸上一般好看，不得不说，主演都太传神。            
(5星)	 再看一遍。我喜欢这样的片子，这样的年代。这部剧其实是仿佛是看到了金铨和他的倩的过去,我也最喜欢他们.这部电视剧的结局是我看过的所有的电影电视剧最好的，最喜欢的之一！他们俩的分离是一种注定，是他们的环境终让特们走上了这条路。            
(3星)	 看过电视剧才去看书。。。            
(5星)	 美好回忆啊~            
(4星)	 其实很好看 只是几乎原封不动按书拍 而且背景音乐同一个             
(5星)	 精致的电视剧            
(5星)	 我的最爱！            
(3星)	 董洁被丑化了啊            
(5星)	 怎么能错过            
(4星)	 横幅 双语的            
(4星)	 结局有些遗憾...            
(NA)	 董洁个圣女= =            
(3星)	 因为它 我喜欢上了一首诗 “冷落清秋节”            
(NA)	 哎呦，小董洁那个美            
(NA)	 暗香，残留.......            
(3星)	 啃过书...感觉电视剧尽力想要呈现书中的感觉 做得有点像新红楼梦 不伦不类            
(3星)	 其实没看全            
(NA)	 妈呀，我家陈坤那叫PIAPIA的帅啊！            
(5星)	 看完哭了。哭完发现我妈还在哭            
(NA)	 当花瓣离开花朵...暗香残留...            
(4星)	 呵，王子和灰姑娘原来真的不能在一起，，            
(4星)	 当年很喜欢            
(5星)	 相当喜欢的电视剧,对那个年代的年轻人总是很有感觉            
(2星)	 燕西，果然都忘记了一般，灵气舒畅，百合董洁            
(5星)	 悲欢离合总无情，伊人何处，总在寒冷清秋。            
(4星)	 何必。何必。            
(4星)	 喜欢里面的衣服            
(5星)	 暗香残留            
(4星)	 结局至今记得...两人还是错过了            
(NA)	 陈坤的演技            
(4星)	 劉亦菲是敗筆。            
(3星)	 剧情太拖了点~不过那两对还是蛮让人伤心的             
(4星)	 暗香~            
(4星)	 恩 很美。。但是没看完            
(NA)	 当时老喜欢董洁了            
(3星)	 还好而已            
(4星)	 悲劇吖~            
(3星)	 不喜欢陈坤从这里开始            
(4星)	 都是记忆，            
(4星)	 非常优雅，气氛渲染需加强。            
(NA)	 总觉得陈坤还是适合小混混，至少这部里还不够少爷气质            
(4星)	 刘亦菲演技好差            
(5星)	 我喜欢的为数不多的几部国语电视剧            
(5星)	 大爱。            
(3星)	 还可以，音乐很好            
(4星)	 天津很适合民国戏啊，金家上下太太小姐媳妇丫鬟各个是美女            
(NA)	 多少人从这部剧认识了刘亦菲。。。。            
(NA)	
(4星)	 茜茜            
(3星)	 坐某人前面的日子            
(4星)	 我就是喜欢民国            
(NA)	 算是看过吧。虽然不完整。            
(5星)	 虽然不喜欢董洁,但剧本真的很好,陈坤也演的很好            
(4星)	 初中            
(4星)	 不错的电视剧，大陆拍得好的也就那个时代了吧。。。。            
(4星)	 其实这样的故事发生很多……            
(3星)	 陈坤演得极好            
(4星)	 结尾曲不错            
(4星)	 悲剧！            
(NA)	 冷落清秋            
(4星)	 灰姑娘和白马王子是不可能的            
(3星)	 喜欢主题曲 陈坤不是富家长相 其他还行            
(2星)	 成就了刘亦菲.            
(3星)	 挺好的剧本，演成这样。。            
