http://movie.douban.com/subject/1878360/	金枝欲孽
(5星)	 黎姿大美人儿            
(NA)	 虐死了( &gt;﹏&lt;。)～            
(5星)	 人性。人心。洗尽繁华，谁还在你身边？或者，你想牵住谁的手？            
(NA)	 【2004-08-23】            
(5星)	 宫斗剧的典范啊。。。。。            
(5星)	 每个期末必消灭一套剧~            
(4星)	 有來有去，明争暗斗，这才是宫廷戏嘛。不过结局虐心了点。            
(5星)	 香港最经典的女人清宫戏，没有之一。            
(4星)	 细细看完后感觉还是略带TVB的狗血剧情影子，不够完美。算是這兩天一口氣看了15部電影了            
(5星)	 赞！~            
(5星)	 情不知其所起，一往而情深。            
(NA)	 02            
(5星)	 宫斗剧的最高峰            
(5星)	 爱死林保怡了……            
(5星)	 最近又好想看TVB            
(5星)	 后宫剧经典之作，都记不清看第几遍了。            
(4星)	 女人糟糕起来也是很狠的            
(5星)	 你阿妈的哭惨我了！！！            
(5星)	 荣华富贵锦衣玉食比不来的自由感慨也是惘然路，各人不同            
(5星)	 我喜欢安茜            
(4星)	 我现在才看完这个，看完之后我的港剧道路变得更加漫长了。美剧时代一去不复返了。            
(5星)	 这才是古装的戏啊！尼玛那些都是神马玩意儿~~~            
(4星)	 就爱那钮祜碌如玥.            
(4星)	 还是喜欢看时装剧            
(2星)	 不喜欢这个剧情~！我喜欢黎姿！！！            
(4星)	 清楚记得为了看它去办了借vcd的卡但押金一直没拿回来后来店也没了。。。            
(3星)	 没意思，看完后悔浪费时间。            
(5星)	 邓萃雯大好            
(5星)	 台词美工结构相当精致，情节有追赶之嫌            
(3星)	 很拖拉。。不过结局还算可以，可惜皇后木有被废。            
(5星)	 如玥机关算尽 尔淳忠心耿耿 玉莹奸诈狡猾 安茜聪明大方 福雅知足善良 后宫上至皇后娘娘下至宫女奴婢全都尔虞我诈 就算孙白杨有多高明冷静孔武有多上进潇洒又如何 可惜终究逃不过一个“情”字 复杂地活单纯地爱 只好感叹一声各人都不容易啊            
(4星)	 勾心斗角，也不过出不了紫荆城。。。            
(4星)	 最后的如妃真让人心生怜悯            
(NA)	 大概就是看了一半然后直接跳到最后一集了吧。。。囧            
(5星)	 宫斗剧拍来拍去估计也没几部能超过这个了╮(￣▽￣&#34;)╭            
(4星)	 我大学时候看的！真的挺喜欢的啊！！            
(5星)	 黎姿，张可颐，邓萃雯。冲这几个人都是五星，配上这好的剧本，TVB最后的巅峰。            
(5星)	 哭的一塌糊涂= =。。。。            
(5星)	 当初是某个暑假和我娘一起每天下午在湖南卫视追的这个剧。            
(4星)	 黎姿真美            
(NA)	 查漏补缺            
(3星)	 孙白杨要不要被那么多女人喜欢啊 = = 妹力啊妹力....            
(4星)	 演员、剧情、舞美都不错，唯独是我对宫闱战争毫无兴趣，所以总是看着那些斗争无聊得要命。            
(5星)	 跟你皇后斗的，一直只有一个，就是我钮钴禄如月！            
(5星)	 这才是真实的女人，天使与恶魔的共存体！            
(5星)	 = -~！好感人啊。。。。我看了一个通宵。。。            
(5星)	 看似无情最有情。            
(4星)	 好看！            
(4星)	 电视重播            
(3星)	 百闻不如一见，一见实乃失望，除了如妃的霸气和玉莹的美丽动人以及最初的安茜            
(3星)	 好人坏人搞不清楚，基本就是女人全部都比较坏，男人都是从头好到尾。人心难测是前半段的主题，难逃情字是后半段的主题。表示结尾收得不错，给人留了足够YY的空间。不过制作有点粗糙。            
(NA)	 2005年1130            
(5星)	 这是一个没有赢家的故事            
(5星)	 舍不得看完  为什么不是happy ending啊            
(4星)	 后宫斗争、感情纠葛描写得实在是挺精彩的            
(5星)	 如妃其实是一位有情有义的人。            
(5星)	 不爱宫墙柳，只被前缘误。花开花落自有时，总赖东君主。去也无从去，住也如何住。若得江上泛扁舟，妾愿随君往。            
(5星)	 或者说，不爱宫墙柳，似被前缘误。花开花落自有时，总赖东君主。或者说，深情是一桩悲剧，必得以死来句读。满篇惨烈的路途和结尾，徒添一声叹息。            
(4星)	 你们都来为我争风吃醋，勾心斗角，尔虞我诈，居心叵测，明争暗斗吧            
(5星)	 6个主角我全都喜欢，啊哈哈哈！！！            
(3星)	 怎么会有这么高的评分？            
(5星)	 寻常一对到头来毫无乐趣，然而哭喊痛哭拉扯可是对？为何烧到猛火里我都不介意伴随。话我知，这生醒了又再醉。问苍天，有几多快活儿女？            
(5星)	 一部TVB剧，接近三万人的评价，8.6分，真的很好，喜欢其中的张可颐，林保怡，梁峥，其他角色也不错，只是不太喜欢其中的黎姿，一直不喜欢陈豪，这部剧是例外！陈鸿烈，很可惜，以后再也不得见，那气场啊，不逊我独爱的尊！            
(4星)	 好复杂            
(4星)	 爱是一场豪赌            
(NA)	 晃时间            
(NA)	 1.搭配戏剧性的情节巧合，但试问哪段历史不戏剧性？2，玉莹太虚伪了，爱就该大方的爱，如尔淳如福雅 3.孙白杨够愚昧，最后也算不得大丈夫 4.可怜香浮始终是浮萍 5，皇后不值一提 6，如妃最欣赏，做女子能如此大义有情，亦高傲，看事太准了，因为她用心去看。7.不想说安茜，还有陈爽            
(5星)	 我擦。。。。太牛逼了。。。。            
(5星)	 tvb清宫戏里之最经典  没有之一            
(5星)	 好看 所有宫斗戏之最 看得人荡气回肠 回味无穷~~~            
(4星)	 死光光真是没想到...            
(4星)	 =A= 我还是最喜欢如玥……            
(NA)	 听到最多一句就是：值得吗~            
(4星)	 结局的字幕是：一年一年又三年。只是，如妃爱过之后，一切可有大不同？            
(5星)	 第一次完整看完，娘亲的实在太虐了TOT            
(5星)	 青葱啊。            
(5星)	 想在办公室活下去不看这个怎么行，冷笑。不过我不喜欢结尾的洗白，要黑就一黑到底。            
(4星)	 亲断断续续看完还包邮哦~            
(5星)	 哎呀佘诗曼戏里戏外一样不好看啊亲。如玥好，御姐。黎姿美腻。。美腻啊美腻。            
(NA)	 干吗这样骗眼泪..            
(NA)	 各大卫视又在播了~            
(4星)	 非常喜欢邓萃雯，还有里面尔淳和福雅的姐妹情            
(5星)	 无需质疑的经典            
(5星)	 开启我后宫剧阅览大门的神作！！            
(5星)	 追了十集心累到不行！不过还是要赞邓萃雯好演技！！！ 黎姿都是一样~            
(NA)	 他妈的，怎么都为那么一个丑陋的老男人争的你死我活的。这是古老中国里强悍女人的悲哀。            
(5星)	 第一部教材            
(4星)	    情节紧凑、跌宕起伏，妆容精美、美轮美奂，人物演技、精细入微。真是一出女人爱看的宫斗戏呀。我的确是太out了，居然现在才看。不过皇帝老儿太弱智了！            
(4星)	 不喜欢结局。大爱黎姿和林保怡            
(4星)	 为数不多的能让我耐心看完的TVB电视剧            
(5星)	 其实 最可怜的是尔淳            
(4星)	 比 宫心计强            
(5星)	 看得太猛了            
(NA)	 其实我觉得挺一般的，每个人都虐自己虐得要死，有那么苦逼么！            
(5星)	 邓萃雯太嗲了！            
(5星)	 TVB难得的好电视，各种情节衔接线索铺设都很到位，也总算学会根据史书来改变，再也不是胡扯了。人物跟《大奥》似地，个个有性格。就是有个疑问，一开始升级都很难，到后来随便都能升级，皇帝也太猥琐了            
(5星)	 又重看了一次，还是那么精彩            
(5星)	 最后一部全都看完的TVB            
(5星)	 人一生只想找寻充满信任的家，无论什么地位、什么阶层。            
(5星)	 古装剧巅峰啊            
(4星)	 第四颗星是给邓萃雯的演技 结局好狗血有木有            
(5星)	 华丽+经典            
(4星)	 我觉得黎姿真的好丑啊，又没演技，这里面的妆也特别浓不好看，为什么都说她最美啊？我觉得佘诗曼和雯女都比她好看不知多少倍啊，演戏也比她强多了。            
(NA)	 金枝欲孽 /             
(5星)	 神剧！！！！            
(5星)	 不爱宫墙柳，只被前缘误。 花开花落自有时，总赖东君主。 去也无从去，住也如何住。 若得江上泛扁舟，妾愿随君往。            
(4星)	 宫斗剧鼻祖，演绎了一切宫斗可能性，后面的电视剧跟风而已            
(5星)	 那么多年以后又看了一遍~还是很喜欢。应该是最喜欢的一部tvb剧集了。            
(4星)	 又翻出来看了            
(4星)	 三星半，烂尾，就算烂尾也不知道比宫心计万凤之凰好了多少。            
(3星)	 2011-05-01;宫廷中的阴谋太小儿科了，似乎还比不上《侯卫东官场笔记》。            
(4星)	 现在好不代表永远好            
(5星)	 時隔這么多年才看了這套劇。此劇確實可謂TVB的超水準發揮。節奏適中，人物性格刻畫細致。沒有一個完全的好人，TVB的暗黑劇。            
(5星)	 很多道理不是懂了就能做到的～            
(3星)	 机关算尽都逃不过一个情字 女人啊……            
(5星)	 每看一次都有不同感悟            
(2星)	 这哪里经典了？还不如 宫心计. 14.5            
(5星)	 孙白杨...            
(5星)	 啊佘            
(4星)	 也没传说的那么无敌啊【既然人你不可以拥有，愁亦无法可消，唯一的办法就是把这个人送走，把这份愁掩藏，不要让别人知道，如果可以的话，最好连自己也不让自己知道，忘记，是一服治疗伤痛最好的良药。】            
