http://movie.douban.com/subject/3861997/	绝代商骄
(5星)	 黄子华与阿佘的火花比与蔡少芬的火花更大~~            
(4星)	 有那么点幽默，那么点轻松，那么点幸福。            
(3星)	 李琦虹也很漂亮～            
(3星)	 黄子华是亮点啊             
(4星)	 近年少有的tvb好剧，难得佘诗曼演一个我不讨厌的女人。            
(4星)	 的确寓教于乐。            
(4星)	 子华出手，一个抵俩            
(5星)	 超赞            
(4星)	 嗯，难得连三水妹都很有爱。            
(NA)	 超赞，能丰富商业理念。            
(5星)	 很温馨，喜欢happy ending            
(5星)	 男人可以不帅却不能不幽默            
(4星)	 蛮轻松的 不过里面黄子华的精神洁癖有点雷人 哈            
(4星)	 给麦提爽和黄子华这样的好男人。            
(5星)	 阿佘和黄子华演喜剧~            
(4星)	 不错的            
(4星)	 后来看完结局，回忆一下，真的跟《栋笃神探》有差。            
(NA)	 一集一個方法，教學娛樂兩不誤            
(4星)	 09.11.16-09.12.05~~            
(5星)	 给我一个麦提爽吖~            
(5星)	 1）看了黄子华才明白，其实我也是个御宅，只喜欢非现实世界里的男银……麦提爽好萌啊！有办法有经验有脑子，居然还有羞涩，完全可以忽略颜上的偏差值！2）佘诗曼演港女也很赞，就因为贪财急功近利疑心病好面子这些小毛病，显得像个真人……她果然演反派或带反派特质的角色远胜过演圣母。            
(5星)	 阿佘的表演蛮突破的，比刘三好强太多了。也是最近看的最开心的一部港剧，每个角色都处理得很到位。黄子华就是块宝，laughing歌也充分展示了他的演绎才华。            
(5星)	 黄子华~~~~            
(5星)	 一见你就心花放~            
(4星)	 麦提爽            
(4星)	 就是短了点            
(5星)	 非常好……            
(5星)	 很搞笑啊，O(∩_∩)O哈哈~            
(5星)	 看完好喜欢黄子华·····喜欢结局，试恋爱，试求婚，试结婚~哈哈~            
(3星)	 我用了我最大的耐心了.....            
(4星)	 佘诗曼的表情好丰富啊~            
(4星)	 黄子华            
(5星)	 黄子华，值得追捧！！            
(4星)	 OH 亲爱的小麦皮。            
(4星)	 难得的让我打4星的TVB制作。            
(3星)	 黄子华真是个不快乐的人            
(5星)	 子华可爱的要西啊…            
(5星)	 黄子华很有人气哦            
(4星)	 结尾不错~呵呵            
(5星)	 大爱子华~            
(5星)	 三水妹真可爱啊~佘诗曼不一定要是最靓哦 因为她都不靓 她不用擅长靓~这就是为什么除了这一部 佘诗曼我都不中意 最后一吻定美人 还有携手进厕所 这有差了点儿~            
(3星)	 情节有些起伏~            
(4星)	 有黄子华就是好看。PS：郭襄郭靖父女再相逢^^            
(4星)	 轻松            
(NA)	 黄子华好棒~~            
(NA)	 巨搞笑            
(3星)	 烂尾!结局的风格和开始简直不像一回事了.            
(4星)	 TVB真是好，什么类型的片都有，水准都不错。            
(4星)	 黄子华这个名就值得四颗星了            
(5星)	 个人一直觉得黄子华虽然其貌不扬但是我还是觉得他很帅很帅..,并且是绝对绝对有才,据说此剧的剧本很大一部分是他有参与创作的.才气满分....            
(3星)	 挺有意思得~            
(5星)	 黄子华            
(4星)	 黄子华            
(3星)	 开始时有趣，当中越来越不知所云。            
(5星)	 阿爽这个贱贱的家伙逗得我们十分欢乐            
(NA)	 够搞笑、够煽情，就是不够人味。好像在看“上帝也疯狂”的感觉，太飘，飘得太高。            
(5星)	 黄子华其实是个好演员～            
(5星)	 黄子华！！黄子华~~~！！！            
(NA)	 好看的我都有。Http://V.zzdyc.cn             
(5星)	 黄子华!!!太有魅力了 完全陷进去了            
(5星)	 从这个片子开始爱上黄子华            
(5星)	 幽默又喜剧, 绝对好看..            
(4星)	 欣赏的男人 潦草的结局            
(2星)	 我只能说剧情怎么这么烂！雷人的演员搭配！            
(5星)	 难得TVB近年有这么cute的连续剧~片子四星，黄子华和佘诗曼~此二人要加分~~            
(5星)	 近期tvb佳作            
(4星)	 15年了，李绮红的粤语貌似没啥进步……阿佘笑起来真亮            
(5星)	 不为什么，我是来看子华哥的```~~~！！！！            
(4星)	 很搞笑，只是结局有点无语了            
(3星)	 全剧就结尾烂了点~            
(5星)	 我最爱的黄子华哦~~~            
(5星)	 感谢黄子华            
(5星)	 谢天华是亮点            
(4星)	 feel呀ing            
(4星)	 前9集好看。。。后面的就不太得了。。。虎头蛇尾            
(5星)	 劇情很好 cast也很好            
(4星)	 也就黄子华能演麦提爽~换个人都不行！            
(4星)	 只因为有黄子华，所以睇呢部剧！子华真系好掂！！            
(4星)	 我很快看完了。            
(4星)	 09年里让人拍手叫好的港剧了~            
(4星)	 不错不错            
(4星)	 有点小道理的剧            
(5星)	 就是爱华哥            
(5星)	 子华演的，没的说，无条件五颗星            
(3星)	 剧情实在一般 不是为了s真看不下去            
(5星)	 如果唔系为左黄子华，绝对唔再睇TVB。其实剧情颇老土，演技搭救。一星俾子华，一星俾佘诗曼，一星俾陈国邦。亲切感无敌            
(4星)	 三颗星给黄子华~一颗给许绍雄，其他人无视。。。            
(5星)	 真是大爱黄子华啊这是一部非常值得推荐的片子            
(3星)	 黄子华太贱了            
(5星)	 再次爱上dayo wong!            
(4星)	 8错的~~越来越喜欢阿佘            
(5星)	 爆笑的结局哦，很好看的片子            
(5星)	 很不错            
(3星)	 恩~可以习惯粤语版~            
(NA)	 黃子華好可愛阿XD            
(5星)	 阿爽和三水妹很搞笑，天生一对~            
(5星)	 难得~和珠光宝气形成鲜明对比            
(5星)	 迷上麦提爽            
(3星)	 还挺开心的~            
(5星)	 逐渐爱上佘诗曼            
(NA)	 其实也就是和朋友们一起看了最后两集，黄子华算是蛮会演戏的            
(5星)	 近期难得好看的港剧            
(5星)	 超爱麦提爽！            
(4星)	 过程极其精彩，大结局却稍显平淡，不过还是很值得一看。            
(5星)	 相当不错            
(4星)	 佘诗曼唔掂。。            
(4星)	 死人麦提爽~~！！一部好烦又好鬼好嘅TVB剧集~~            
(4星)	 剧情一般，子华搞笑            
(5星)	 子华 你好靓仔啊            
(4星)	 全看黄子华            
(3星)	 虎头蛇尾...看看明星呗!            
(4星)	 不愧是黄子华            
(5星)	 诶阿佘您越来越美丽了！            
(3星)	 RT~~~BTW 好久不见李绮红~~~~~            
(4星)	 望天，看完忽然觉得好失落啊            
(4星)	 哈哈哈            
(5星)	 我爱黄子华            
(4星)	 嘴劲这样好的好人，真是难得呀。            
(4星)	 因为有黄子华所以多给一颗星~~TVB传统的欢喜冤家路线~但是我就是喜欢这种吵吵闹闹的爱情~剧情一般般了~哦~还有当年的小辣椒和黑蜘蛛~            
(5星)	 啊～好潇洒啊～            
(5星)	 又通宵一天~看完！哈哈~太搞了！~接下来就是栋笃神探！            
(5星)	 狂赞            
(4星)	 唯一的遗憾就是太短了            
(NA)	 happy ending            
(5星)	 于商业知识与娱乐，好睇好睇~~~最衰就系短得滞，太少，未够喉            
(5星)	 5颗星是源于对黄子华先生的绝对偏爱            
(4星)	 最后一集笑死了 佘MM里面的衣服美丽死啦 感情戏可以慢慢渗入的咩 怎么就在最后几集集中爆发 有点赶啊 嗯嗯 八错看~~            
(5星)	 有睇头            
(4星)	 挺好笑的~            
(NA)	 哦``冲着黄子华去看的。            
(2星)	 佘佘很美。。可我没耐心看。。            
(4星)	 呵呵，三水妹同麦提爽终于系一齐了。            
(5星)	 至中意黄子华            
(4星)	 子华魅力气场笑点演技满分五颗星，剧情硬伤减一颗。            
(5星)	 当然要爱黄子华。            
(3星)	 黄子华超帅啊，看不出来是49岁的大叔啊            
(4星)	 看不出黄子华这么大年龄了。。。            
(5星)	 意外惊喜。头几集看得我老激动了。阿佘好可爱。黄子华红起来~~            
(4星)	 麦提爽            
(5星)	 【绝代商骄】 港 2009-8-10 黄子华            
(5星)	 黄子华 好MAN嘅            
(5星)	 結局鬆散掉了。            
(5星)	 很喜欢黄子华的演出~幽默~理性与感性结合~很棒！！            
(NA)	 哈哈，发梦见到黄子华。            
(4星)	 黄子华的气场实在太强大啦            
(5星)	 第五颗星是给阿佘的。            
(5星)	 勢必掀起金句狂潮！！！            
(5星)	 爱上黄子华            
(4星)	 黄子华这个天才，哪里看得出来五十岁啊。剧情再强势一点就好了。谢天华要不是被黄子华盖住了又是一次新突破啊。TVB的老艺人们还得继续把天下撑着。            
(NA)	 可换取结婚戒指证  囧            
(4星)	 晚上回家看这些得啖笑的电视剧,是件多么沁人心脾的事啊~~            
(3星)	 失望…………            
(5星)	 黄子华太有才了，连阿佘都彻底赞起来了啊！！！            
(4星)	 前半部还挺有新意，后半部剧情太拖沓了～～～SSM第一次让我觉得不太那么讨厌的一部剧。为了黄子华还是4星哈            
(5星)	 嬉笑中带着耐人寻味的道理~是部好剧            
(4星)	 子华..你系掂嘅!            
(4星)	 黄子华的演出让此剧笑点很多,是部不错的片子!            
(5星)	 主要是黄子华的演的不错，赞一个.            
(5星)	 子华嘅戏点会唔好睇啊。？            
(4星)	 一开始就是冲着黄子华才看这部戏的            
(3星)	 電視教育            
(4星)	 黄子华的个人魅力            
(5星)	 虽然里面有很多让我很抓狂的逻辑，但总体而言，还是今年不错的港剧            
(4星)	 还想看黄子华的其他戏            
(5星)	 逆生长- -。            
(5星)	 看到黃子華就想笑，扮工室.......            
