http://movie.douban.com/subject/1922656/	法证先锋
(3星)	 作为锻炼时候的消遣，说实话，偶尔有几个案件还是扣人心弦的，但是大部分则是鸡肋，这在第二部中有更明显的体现，感觉编剧有点江郎才尽的意思。这部刑侦片是以证据为主题，主要包括法医、证据技术等手段，个中详情不甚了解，但据懂得的人说，剧中吹嘘的证据技术等充满了漏洞。            
(5星)	 很喜欢这类剧本。            
(5星)	 我喜欢KIM SIR 喜欢古医生 喜欢梁小柔换句话就是不喜欢第二部            
(5星)	 经典            
(4星)	 感觉像csi            
(5星)	 赞赞赞            
(4星)	 萌一下欧阳震华和蒙嘉慧            
(5星)	 推理部分很精彩。Tim Sir和Dr. Koo，迷死人～！            
(4星)	 情侣的年龄差有点别扭。欧阳震华快演遍香港所有执法行业了。            
(4星)	 一如既往的模式，不知是对香港的向往还是其他的原因，对此剧的评价还是不错的，尤其是有我喜欢的欧阳在            
(4星)	 还是TVB破案剧情紧凑 虽然案情有些细节牵强 只是小问题 还有 怎会有古泽琛那样的优质男啊 唉…              
(5星)	 嗯~~TVB的经典啊~~ 两部都是我异常喜欢的片子            
(NA)	 2010.8.12            
(NA)	 还是和室友看的            
(5星)	 就俩字：好看！！            
(4星)	 直到初一还很喜欢这一类的片子。            
(5星)	 比较喜欢这种类型的片子。            
(4星)	 好看~~            
(4星)	 抄袭成分不少但抄的很精彩            
(NA)	 超级好看~逢人必推荐~我喜欢里面穿插的亲情友情和爱情~            
(5星)	 我喜欢侦破的            
(5星)	 我喜欢侦探片！不错不错！            
(1星)	 人物关系的剧情没突破，那个钟嘉欣 一直在屏幕前晃悠， 虐得我泪流满面  所以少一颗星            
(4星)	 很吸引人            
(5星)	 好看死了            
(5星)	 好久没看到这么精彩的TVB剧了。让我有点像看当年的谈判专家。            
(4星)	 故事还是不错的，只是现在看港剧的人越来越少了            
(4星)	 这部里的林嘉欣我极喜欢  为何有蒙嘉慧。。。            
(4星)	 看到最后我还在怀疑钟嘉欣只是个路人            
(5星)	 法政的我一向就很喜欢，再加上可以破案子，绝对是好片子阿            
(4星)	 香港的法政好先进啊，超喜欢这里面的林文龙            
(4星)	 案情很经典~~不过不是很喜欢感情线部分，感觉没特点，还有钟嘉欣在里面的造型很单一            
(5星)	 这部太好看了，几个主角都演得非常好，而且第一次认识蒙嘉慧，她演的真好！！！！！！！！！！！！！！！！！欧阳兄就更不用提了，当然林文龙更是演得好！！！            
(5星)	 港剧 还是这一类的好看 对偶胃口            
(4星)	 没有当年那种完美的编剧了            
(3星)	 欧阳震华不适合这么死板的形象，那么胖胖圆圆的形象看着就像加菲，应该更加可爱才对呢，剧情有点简单我都能猜出凶手...            
(5星)	 钟嘉欣在这部戏里很可爱清新。不错。            
(4星)	 不为什么，就是还蛮喜欢看的。            
(4星)	 练就口才对从商来说很重要。            
(4星)	 当年追看            
(5星)	 一二都看过，就是到了验尸那段我得闭上眼睛跳过去。情节很好，喜欢的很。到了二是还有郑嘉颖，帅呀帅呀。            
(5星)	 喜欢这个阵容。喜欢这个情节。            
(4星)	 喜欢看类似断案的。            
(4星)	 虽然香港警匪片的剧情几十年如一日，但是每次拿来看都还挺过瘾的~还是很喜欢大头哥，哈哈~            
(4星)	 很不错的~            
(4星)	 近期依类剧中比较经常噶一部            
(4星)	 题材！            
(5星)	 好看            
(4星)	 欧阳震华依然很OK            
(5星)	 这部剧算是TVB破案的经典吧            
(4星)	 剧情比较推荐，只是拍摄的时候工作程序太模式化，千篇一律。。。            
(3星)	 - -感情戏很失败。            
(NA)	 高科技破案            
(4星)	 欧阳震华的剧都感觉不错的~            
(3星)	 欧阳大叔多可爱            
(NA)	 OH，两部，我看了一年……            
(4星)	 好好珍惜吧~~~这样的破案片不知道还能几年出一个！要是把蒙嘉慧和钟嘉欣去了就完美了！！！            
(4星)	 很好看啊            
(5星)	 超赞！            
(4星)	 小b喜欢看，陪他看的 2009 夏            
(4星)	 不错，和陀枪师姐差不多。            
(4星)	 一直比较喜欢这种剧。。。            
(NA)	 TVB啊TVB            
(5星)	 欧阳震华的太多经典！他和蒙嘉慧就是太match了！            
(3星)	 就是TVB的剧情里情侣配怎么都怪怪的，在一起的就肯定会分开，认为在一起的不一定能在一起            
(4星)	 还以为TVB刑侦剧一去不复返了，这个还是不错的            
(5星)	 要是没有钟嘉欣会更完美~            
(4星)	 赞敬业精神            
(4星)	 一、二都看了，很好看            
(4星)	 过瘾            
(4星)	 很喜欢这类型的剧。。。TVB拍的更是最爱！            
(5星)	 TVB拍这类片子极其出色，尤其是当Bobby主演的时候！！！            
(NA)	 原来我是看过的。。。            
(5星)	 破案+欧阳震华+蒙嘉慧            
(4星)	 觉得帮鉴证实录好像啊，林文龙里面哈帅呀，Bobby真的长得好像加菲猫啊~~            
(4星)	 港剧的好处在于一边破案还能一边谈恋爱。            
(2星)	 我呸！这种层次的案件悬疑也敢拿出来混，当真以为《刑事侦缉档案》、《鉴证实录》已经销声匿迹了啊。            
(5星)	 重看第2遍，好剧还是好剧。分手仍是好友，并不是不可能。            
(3星)	 现在才发现这是模仿CSI吧            
(4星)	 特别喜欢高彦博和梁小柔的这段爱情，梁小柔面对爱情的独特气质让我很喜欢，能撑起整部剧的爱情顶柱。第一部中剧情跟得很紧，尤其是最后罪犯根据古医师的小说剧情去犯案，更是让人把紧张吊到了嗓子眼，很有看头的一步片子。值得一提的是丁丁在里面也表现不错，但后半部分，丁丁和古医师的爱情描写得粗糙            
(4星)	 剧情都忘记了，只记得蒙嘉慧，哦，也蛮不错的            
(5星)	 开始明白辅助科室的重要性。            
(3星)	 前面一般,后半程开始发力了            
(5星)	 灵啊灵啊            
(5星)	 香港这种片子还真是            
(4星)	 阿琛··理想男友            
(4星)	 很好看~            
(5星)	 此类全五星~            
(3星)	 看港剧悬疑的时候是有瘾的......            
(5星)	 钟嘉欣            
(3星)	 第一部比第二部好看……            
(5星)	 超级无敌好看            
(4星)	 好看。我爱加菲猫。            
(5星)	 不得不佩服欧阳震华  演技精湛剧情紧凑 挺不错            
(5星)	 呃呃~ yoyo            
(3星)	 里面的角色都太神了点。            
(5星)	 感觉是3部发证中拍得最好的。            
(5星)	 第一部比较好看。。。喜欢林文龙！            
(NA)	 很喜欢着个类型的片子 悬疑 破案            
(5星)	 大爱~~~            
(5星)	 大爱大爱            
(3星)	 一边上班一边看。。。。堕落啊。            
(5星)	 哈 这部片子让我爱上了Doctor koo~~            
(5星)	 我喜欢            
(NA)	 欧阳欧阳~~            
(4星)	 看过,全忘了......            
(NA)	 最喜欢的TVB剧吧            
(4星)	 感觉1比2要好看的多，我喜欢欧阳胖子！            
(3星)	 21-小说杀人            
(3星)	 高科技确实吸引眼球，不过剧情一般            
(5星)	 超喜欢这部戏的案情，力荐！            
(4星)	 等了这么多年，难得又出现比较好的推理片            
(NA)	 还是喜欢开心的欧阳胖子            
(3星)	 我喜欢TVB的破案剧集            
(3星)	 水平直线下降，怎能敌得上鉴证实录一分一毫~            
(5星)	 第一部比第二部好看些            
(4星)	 看完之后很喜欢欧阳震华和林文龙 智慧型哈~里面的蒙嘉慧很漂亮            
(5星)	 狂喜欢第一部            
(5星)	 很喜欢。。我喜欢的法医片的启蒙~~            
(5星)	 当然一定会看，一开始很不喜欢钟嘉欣，觉得很丑一女的，噶壮的，后来看了溏心风暴觉得她终于变的不俗气了，不过还是有保留的喜欢            
(4星)	 第一部真的拍的不错，角色很有爱，案情也值得推敲，所以第二部直接无视……            
(5星)	 很经典的片子。第二部把招牌毁了            
(4星)	 高科技            
(NA)	 喜欢的一部啊            
(4星)	 很少看电视剧，被女朋友煽动的。看了感觉不错。除了新颖的高科技。我觉得人物刻画的非常好，每个较色都那么鲜活。其中，最经典的还是写小说 的法医，一个悲剧人物。            
(4星)	 就是港版的CSI，好多剧情几乎是一样的……不过还是挺精彩的～            
(3星)	 随便看看啦~            
(5星)	 感觉在香港作法政、法医的人还能如此的酷，厉害呀            
(5星)	 哇哇。08年看过第二部。现在才开始第一部之旅。09.8.14开始看。09.8.19上午看完。这种侦查片我喜欢看那。虽然心惊胆战额。            
(4星)	 就是喜欢看tvb的刑侦剧            
(4星)	 看了都不敢犯罪了……            
(5星)	 博学的欧阳大胖和干练的小柔那段有着西班牙风情音乐配乐的感情风暴，在看剧时小小的把我shock了一下~彼时的钟嘉欣刚刚映入眼帘 不喜欢就是不喜欢。现在慢慢改观中。            
(4星)	 我是很少看电视剧的，就算看也不会看完，但是这部电视剧我是从头到尾看完了，，说明还是可以的            
(5星)	 再造经典~            
(5星)	 TVB近年来，少数的精彩的推理片之一。            
(NA)	 追看ing            
(NA)	 喜欢的不得了……            
(3星)	 在谜底揭穿前基本都能猜到真凶是谁ORZ            
(2星)	 垃圾剧            
(4星)	 喜欢这类破案的。            
(5星)	 第一眼看到梁小柔马上被迷住了！我欣赏这种性格的女性!            
(3星)	 剧情比第二部好。只是我不喜欢钟嘉欣。&gt;&lt;            
(4星)	 第一次发现钟嘉欣还挺可爱            
(4星)	 钟嘉欣这个时候已经出来了嘛            
(3星)	 喜欢蒙嘉慧和林文龙            
(5星)	 第一部很好看～我就不明白，为什么现在TVB，做续集老往差的方向走呢？至少绝大部分的续集，都比不上第一部经典。            
(4星)	 故做正经的欧阳震华            
(4星)	 讨厌钟+心。。。            
(3星)	 钟包子，真系顶唔顺…… 唔勇气睇Ⅱ.            
(4星)	 06年距今也不过5年，TVB里却难得再见人文情怀            
(4星)	 丁丁和古泽琛的爱情好美            
(5星)	 一部比一部好看            
(4星)	 with LG （CD）            
(5星)	 看了2反过来看的1，果然还是1比较好看            
(4星)	 真心经典            
(4星)	 08年开始看            
(5星)	 两部都很好看            
(5星)	 原来法医和法证不一样~orz            
(NA)	 人会说谎，但物证不会说谎。            
(5星)	 看了它后 觉得 CSI 没意思了             
(4星)	 |1334:2478|            
(4星)	 TVB。            
(4星)	 人会说谎，但证物不会。            
(NA)	 看了第二部后才返回来看第一部的。感觉还是第二部好看一些。也就一两年时间，科技倒是相差蛮远的。这就是时间的力量呀            
(4星)	 好看好看！觉得他们工作的时候都很帅很帅的说！看他们工作会很想自己、也穿上那样的工作服走到他们中间去！            
(5星)	 YOYO超级漂亮~            
(5星)	 第一部还算严谨，没那么多废话，值得看            
(4星)	 绝对理性……            
(5星)	 很好看　            
(5星)	 BOBBY是收视保证!还是第一部好,            
(4星)	 不错看看，感觉里面的技术比CSI还强，不过片子没CSI经典            
(4星)	 周见安推荐看的            
(4星)	 还不错.            
(3星)	 除了那些Bug，总体不错            
(5星)	 经典            
(3星)	 一般，演员很棒            
(NA)	 侦破类的力作！            
(4星)	 还不错~其实风格有点像鉴证实录~            
(4星)	 胖子啊，我怎么这么爱你呢？            
(5星)	 很好            
(5星)	 挂在房间的血衣，从轮椅上站起来的脚很恐怖。。            
(5星)	 港剧破案，大爱。            
(4星)	 感叹科学技术吧            
(5星)	 欧阳震华，老了。            
(5星)	 第一部經典~            
(4星)	 还是挺喜欢这类题材的港剧。            
(NA)	 还可以            
(4星)	 大一整个宿舍一起看~            
(4星)	 本来可以给四星半，但是蒙嘉慧太讨厌，减半星            
(5星)	 欧阳震华。。。不错。            
(NA)	 已经忘了第一部的剧情了 看到TVB的断案剧越来越没悬念            
(4星)	 一定要看哦~            
(5星)	 胖胖好厉害，蒙嘉慧好帅气            
(4星)	 欧阳震华最适合演这类片子，幽默又有头脑，关键时刻总能挺身而出！找老公的话，他是个不错的人选~嘻嘻……            
(NA)	 很不错很不错!!!第一部真的很经典！！！！超级喜欢！很喜欢bobby~~~            
(5星)	 林文龙和钟嘉欣……还算不错啦！            
(4星)	 一直都在说很喜欢TVB的职业片。这就是其中一部。有欧阳震华加入的电视一定不会差。外加林文龙，虽然他不及他老婆郭可盈出名，但是还是挺喜欢的。            
(5星)	 YoYo 好棒的~            
(4星)	 从现在起，请叫我高sir~            
(5星)	 很喜欢看法政和破案的            
(4星)	 欧阳            
(5星)	 先看了续集才看第一部，都很好看！            
(4星)	 典型的港剧.            
(4星)	 还可以～            
(5星)	 神一样的tim sir            
(5星)	 剧情不拖,而且还可以学到很多知识很好阿!            
(4星)	 欧阳震华这个丑男人 你不得不说他演技确实好            
(5星)	 这类的都很好看。就是因为看了1，我才每天追看2的。            
(5星)	 好看            
(NA)	 高sir~            
(NA)	 百科全书式的人物            
(4星)	 还不错的片子 钟嘉欣那个角色比较ORZ 林文龙很帅 但是案子傻了点……            
(5星)	 主角都喜欢, 欧阳震华, 蒙嘉慧, 林文龙, 钟嘉欣            
(5星)	 香港的警匪片都还不错            
(4星)	 虽然比不上CSI            
(5星)	 蒙嘉慧 i like            
(5星)	 绝对是TVB的经典            
(5星)	 节奏快，思维缜密，喜欢！            
(NA)	 还行            
(NA)	 牛B            
(4星)	 还算不错            
(4星)	 港剧改编得很有港剧的味道，香港警匪片向来都是我的最爱            
(4星)	 要说单个案子吧，好像也不是多么的出色，可是真的让人停不下~            
(4星)	 好看~享受猜想的过程            
(NA)	 法证先锋            
(4星)	 案件么...难道不是主打？            
(4星)	 2好看~            
(NA)	 开始喜欢钟嘉欣            
(5星)	 与第二部不是天和地的差别啊            
(3星)	 喜欢这种~~推理~~            
(5星)	 挺经典的。。            
(4星)	 虎头蛇尾，不过觉得他们法证的技术很高超，赶上我们实验室的了            
(NA)	 是这部戏让我认识了钟嘉欣，开始喜欢她，看她的作品，她是TVB新一代当家花旦，看好她，支持她            
(NA)	 林嘉欣实在不咋地。            
(5星)	 力荐，我一直喜欢看TVB的刑事案件系列的电视。。鉴证实录了，刑事档案了。。欧阳震华演出了另外一个视角的破案角度，情节也非常紧张。。            
(4星)	 肥皂剧,依然好看.            
(NA)	 喜欢里面的古医生和丁丁            
(5星)	 欧阳的剧都还ok的            
(4星)	 喜欢~~            
(5星)	 超爱            
(4星)	 不喜欢钟嘉欣            
(4星)	 感触一，除了最后两个案件之外，之前的东西几乎通通不记得了，最多是凶手出来的时候，我大概还有点儿印象这哥们是凶手。感触二，突然感觉钟MM还是很讨喜的，看来人这个东西，就是看着看着，也就看习惯了。感触三，欧阳胖胖啊，真是好久不见。期待一下施公奇案2，又是一个2。然后就，没有了。            
(NA)	 tvb的破案剧还不错~~            
(5星)	 虽是模仿，还是耳目一新。            
(NA)	 我是觉得2 比1 好看多了噢。。            
(4星)	 2008.10            
(4星)	 这可是俺熬夜画图时候必备的清醒良药啊            
(4星)	 好看啊~~最喜欢看这种类型~            
(3星)	 TVB绝对江河日下。            
(4星)	 我爱胖子！好男人啊。。。            
(4星)	 虽然比不上美剧CIA之类的吧，但是还不错～            
(4星)	 香港的破案片仍然不错～            
(4星)	 鐘嘉欣實在太難看了...最后那個案子不錯。            
(5星)	 科学断案            
(NA)	 还是第一部好看            
(4星)	 让人想起了多年前的鉴证实录            
(4星)	 #$@%^&amp;*~            
(NA)	 法证探案，BOBBY最HOT的剧集            
(NA)	 推荐            
(4星)	 200808,比较好看的TVB剧            
(4星)	 超喜欢高sir            
(5星)	 欧阳震华            
(4星)	 发现林文龙蛮灵的～            
(NA)	 为了2补得1            
(3星)	 终于让我看完了，最后一集很无聊            
(5星)	 这部电视也好看~            
(NA)	 太喜欢了            
(NA)	 好就一个字。不多说了。            
(5星)	 经典TVB类型剧~爱看！            
(4星)	 先看的第二部~~~比起来这部就节奏快多了            
(5星)	 好看~            
(4星)	 gd~~            
(4星)	 最爱Tim Sir            
(4星)	 只喜欢看推理不喜欢纠缠不清的感情戏……            
(4星)	 第一部还行。            
(4星)	 蒙嘉慧             
(NA)	 当毫无线索时back to base            
(NA)	 看了二之后再看的，好看啊            
(4星)	 女警确实很厉害啊            
(4星)	 这个明显比第二部好得多了很帅的林文龙啊 丁丁也是            
(3星)	 还是第二部好看。因为有佘诗曼，还有郑嘉颖。            
(4星)	 比2好看点~            
(5星)	 喜欢第一部！喜欢里面的推理！            
(5星)	 喜欢活字典。。也许不现实，但够格令人盲目喜欢            
(NA)	 法证先锋            
(NA)	 一直都很喜欢TVB的剧集            
(NA)	 so crazy ,so mad            
(4星)	 我喜欢的类型。我喜欢的人。            
(4星)	 一部剧一个记忆。对TVB的兴趣。全部来源于小白。这里，还很钦佩欧阳震华的睿智跟勇气。            
(NA)	 刚看过            
(5星)	 走火入魔            
(4星)	 除了钟嘉欣比较煞风景，案情确实是三部里面最好的。。。            
(NA)	 大学时看的            
(4星)	 朋友推荐~正在看~~~很老套的路线……期待度下降~            
(5星)	 很恐怖...当时还小,跳着看的 后来回顾还是害怕            
(4星)	 很玄哦！            
(5星)	 喜欢这种破案的电视剧            
(4星)	 在豆瓣添加的第一部想看的片子，结果已经看过了，重看一遍还是有新鲜感，经典是永不过时的啊2011.12.09            
(5星)	 和II比起来，还是I好看。            
(5星)	 好看呗            
(NA)	 在看第二部            
(4星)	 Tim Sir简直太神了，崇拜ing~            
(4星)	 欧阳震华、蒙嘉慧、林文龙都是俺喜欢的。很好看的故事，牵动人心的案情。            
(4星)	 不错，挺刺激            
(4星)	 一直喜欢这种剧集，真得很不错噢。            
(5星)	 法证好帅。第一部好看哈。            
(4星)	 我喜欢欧阳震华专业，深情的样子，据说有模仿美剧的嫌疑，不过我认为除了细节，这部片子本土化的程度很好，我喜欢。            
(4星)	 我喜欢            
(NA)	 捧欧阳振华的场～            
(4星)	 看过美剧才知道，原来抄了不少呀。不过比大陆剧原封不动的照搬来说编剧还是动了脑筋的。            
(5星)	 这部不错，期待第二部            
(5星)	 欧阳大叔咋能这么严肃呢？            
(3星)	 案件太一般            
(4星)	 期待第二部中……            
(NA)	 不错··很TVB            
(5星)	 能拯救自己的是自己。。。            
(5星)	 三人組三人組            
(4星)	 在近几年港剧里算是相当精彩的一部。故事紧凑，有悬念，不拖沓。欧阳震华的戏一向不错，蒙嘉慧看着也比较舒服。            
(5星)	 破案的我都喜欢            
(5星)	 还不错，熬了个通宵看完的。            
(5星)	 同类片中最赞的。            
(5星)	 题材新颖，当然啦，又帅哥美女还有我喜欢的欧阳震华。不过那时候很不喜欢林嘉欣，老是喜欢谁就拼命倒贴上去的感觉            
(3星)	 还好            
(5星)	 好犀利，每个案子都几精彩            
(4星)	 欧阳的片子看过很多很多香港人拍警察医生法医太多了。。不过好看～喜欢蒙期待续集            
(4星)	 新生代以来比较不错的警匪片            
(5星)	 好            
(3星)	 古医生            
(4星)	 前头好于后头            
(NA)	 在这里面发现了一个美女——唐诗咏~~呵呵~~            
(NA)	 觉得比监证实录好看！            
(4星)	 喜欢里面的蒙嘉慧            
(4星)	 还不错,比较经典的            
(4星)	 欧阳震华的新配音我不能接受            
(5星)	 情节跌宕起伏            
